t,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13
66,30.071428571428573,52.357142857142854,47.785714285714285,65.21428571428571,39.92857142857143,69.5,51.142857142857146,31.428571428571427,33.285714285714285,68.35714285714286,32.5,55.142857142857146,51.214285714285715
67,34.642857142857146,52.42857142857143,48.357142857142854,69.21428571428571,47.357142857142854,65.21428571428571,51.785714285714285,30.5,41.142857142857146,50.42857142857143,38.857142857142854,55.07142857142857,55.57142857142857
68,36.07142857142857,51.57142857142857,40.142857142857146,66.57142857142857,36.857142857142854,70.21428571428571,66.71428571428571,31.642857142857142,34.642857142857146,45.5,43.57142857142857,50.5,55.5
69,41.357142857142854,59.714285714285715,46.357142857142854,61.642857142857146,46.357142857142854,62.214285714285715,66.78571428571429,28.5,33.5,42.07142857142857,45.92857142857143,46.5,44.92857142857143
70,31.5,55.42857142857143,53.42857142857143,79.5,51.5,69.71428571428571,54.785714285714285,34.214285714285715,31.5,42.285714285714285,49.5,59.214285714285715,42.07142857142857
71,46.642857142857146,59.57142857142857,55.714285714285715,74.78571428571429,39.07142857142857,66.14285714285714,51.285714285714285,40.92857142857143,38.285714285714285,48.214285714285715,31.857142857142858,68.71428571428571,46.714285714285715
72,46.714285714285715,54.714285714285715,54.92857142857143,69.92857142857143,34.0,62.714285714285715,62.642857142857146,37.714285714285715,49.5,53.785714285714285,47.857142857142854,63.357142857142854,43.57142857142857
73,37.92857142857143,49.142857142857146,54.57142857142857,58.214285714285715,38.0,70.07142857142857,71.21428571428571,37.57142857142857,54.642857142857146,73.35714285714286,47.92857142857143,59.357142857142854,48.357142857142854
74,35.92857142857143,66.07142857142857,57.142857142857146,57.42857142857143,30.071428571428573,83.85714285714286,55.5,32.714285714285715,48.57142857142857,58.642857142857146,39.07142857142857,71.64285714285714,48.357142857142854
75,45.857142857142854,65.71428571428571,45.92857142857143,68.14285714285714,34.642857142857146,74.57142857142857,53.42857142857143,31.857142857142858,51.142857142857146,63.5,47.785714285714285,58.07142857142857,55.214285714285715
76,45.214285714285715,73.90351177857143,46.07142857142857,77.35714285714286,39.0,62.92857142857143,52.42857142857143,40.642857142857146,53.214285714285715,58.357142857142854,57.92857142857143,57.42857142857143,50.857142857142854
77,54.785714285714285,70.78571428571429,47.57142857142857,80.21428571428571,38.07142857142857,63.07142857142857,43.07142857142857,41.92857142857143,37.857142857142854,64.14285714285714,47.5,48.5,53.57142857142857
78,51.57142857142857,61.785714285714285,57.285714285714285,78.42857142857143,47.0,68.0,42.92857142857143,34.857142857142854,35.785714285714285,51.57142857142857,52.785714285714285,52.92857142857143,43.214285714285715
79,40.642857142857146,54.785714285714285,54.785714285714285,71.71428571428571,35.5,69.35714285714286,43.642857142857146,32.142857142857146,34.857142857142854,51.214285714285715,32.357142857142854,49.357142857142854,34.642857142857146
80,41.5,71.07142857142857,53.214285714285715,70.5,57.0,53.0,52.142857142857146,41.57142857142857,43.785714285714285,60.642857142857146,48.142857142857146,37.5,38.357142857142854
81,33.714285714285715,69.78571428571429,51.214285714285715,58.357142857142854,56.5,65.07142857142857,65.42857142857143,42.785714285714285,46.714285714285715,60.57142857142857,51.714285714285715,38.92857142857143,46.57142857142857
82,37.92857142857143,64.85714285714286,52.357142857142854,62.642857142857146,45.642857142857146,56.42857142857143,64.71428571428571,35.857142857142854,46.42857142857143,53.642857142857146,47.714285714285715,45.714285714285715,46.07142857142857
83,45.214285714285715,58.92857142857143,57.285714285714285,76.42857142857143,44.5,69.21428571428571,65.64285714285714,34.57142857142857,46.714285714285715,42.357142857142854,49.0,60.785714285714285,54.214285714285715
84,45.5,54.642857142857146,40.714285714285715,86.57142857142857,60.5,54.57142857142857,65.35714285714286,36.42857142857143,43.857142857142854,52.57142857142857,61.142857142857146,62.57142857142857,60.285714285714285
85,55.214285714285715,64.07142857142857,41.357142857142854,70.64285714285714,64.0,60.714285714285715,63.142857142857146,38.880461278571424,38.07142857142857,66.28571428571429,38.642857142857146,60.785714285714285,63.357142857142854
86,54.857142857142854,70.14285714285714,47.0,74.21428571428571,54.57142857142857,67.35714285714286,54.42857142857143,32.785714285714285,42.5,51.0,43.785714285714285,74.21428571428571,44.642857142857146
87,49.642857142857146,52.214285714285715,45.214285714285715,64.07142857142857,67.14285714285714,77.57142857142857,52.0,25.285714285714285,54.07142857142857,57.5,44.57142857142857,73.5,48.785714285714285
88,48.142857142857146,65.92857142857143,51.92857142857143,70.28571428571429,60.857142857142854,62.214285714285715,72.57142857142857,29.571428571428573,51.42857142857143,47.07142857142857,33.285714285714285,65.5,57.785714285714285
89,47.5,68.21428571428571,55.57142857142857,67.14285714285714,63.42857142857143,63.357142857142854,64.0,23.642857142857142,50.5,56.214285714285715,37.92857142857143,58.714285714285715,62.57142857142857
90,46.714285714285715,64.5,47.5,90.92857142857143,66.21428571428571,57.42857142857143,61.642857142857146,44.785714285714285,46.92857142857143,50.42857142857143,47.42857142857143,61.5,53.57142857142857
91,61.5,59.214285714285715,38.07142857142857,73.35714285714286,55.07142857142857,58.214285714285715,63.92857142857143,43.07142857142857,37.357142857142854,55.785714285714285,45.07142857142857,53.92857142857143,53.92857142857143
92,54.142857142857146,61.142857142857146,44.92857142857143,61.642857142857146,58.642857142857146,55.0,63.57142857142857,40.714285714285715,40.642857142857146,51.57142857142857,45.42857142857143,59.714285714285715,61.214285714285715
93,32.92857142857143,70.07142857142857,43.57142857142857,63.642857142857146,66.57142857142857,65.64285714285714,69.57142857142857,42.0,39.285714285714285,53.142857142857146,48.57142857142857,52.357142857142854,47.214285714285715
94,41.857142857142854,67.42857142857143,41.92857142857143,54.642857142857146,52.642857142857146,59.642857142857146,65.35714285714286,39.214285714285715,36.714285714285715,69.57142857142857,56.642857142857146,55.214285714285715,66.14285714285714
