t,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13
327,37.27357142857143,37.54,36.92285714285715,37.332857142857144,37.57857142857143,36.87428571428571,37.85142857142857,37.698571428571434,36.862857142857145,37.95714285714286,37.29,37.17,37.309285714285714
328,37.253571428571426,37.53071428571428,36.942857142857136,37.317857142857136,37.605000000000004,36.885714285714286,37.847142857142856,37.722142857142856,36.93071428571428,37.93714285714286,37.26285714285715,37.172142857142866,37.29999999999999
329,37.23571428571429,37.52357142857143,36.93571428571429,37.28285714285714,37.53000000000001,36.88642857142857,37.83714285714286,37.737142857142864,36.973571428571425,37.95357142857142,37.28928571428571,37.212857142857146,37.27928571428571
330,37.20428571428571,37.50285714285714,36.97500000000001,37.292857142857144,37.51857142857143,36.90785714285715,37.85214285714285,37.75,36.96785714285715,37.955000000000005,37.305,37.214999999999996,37.25428571428571
331,37.22214285714286,37.464285714285715,36.94714285714286,37.32285714285714,37.50142857142857,36.90071428571429,37.86357142857143,37.74857142857143,36.93642857142857,37.972857142857144,37.27214285714286,37.20642857142857,37.256428571428565
332,37.230714285714285,37.46714285714285,36.91857142857143,37.33642857142858,37.44785714285714,36.88357142857143,37.84000000000001,37.74928571428571,36.94642857142857,37.96142857142858,37.287142857142854,37.18785714285714,37.24785714285714
333,37.24071428571428,37.49285714285713,36.964999999999996,37.378571428571426,37.451428571428565,36.879999999999995,37.82,37.76642857142856,36.944285714285705,37.957142857142856,37.28642857142858,37.17285714285715,37.230000000000004
334,37.26499999999999,37.50071428571429,37.006428571428565,37.43285714285714,37.49928571428571,36.90857142857143,37.81428571428571,37.78357142857144,36.950714285714284,37.97785714285714,37.37307044214286,37.21714285714285,37.23214285714285
335,37.270714285714284,37.47857142857142,37.034285714285716,37.42642857142857,37.443571428571424,36.936428571428564,37.82142857142857,37.769999999999996,36.935,37.99571428571429,37.30285714285714,37.25642857142857,37.23
336,37.28285714285715,37.48214285714285,37.03928571428571,37.46928571428572,37.424285714285716,36.962857142857146,37.818571428571424,37.755,36.903571428571425,37.975,37.25857142857143,37.26428571428572,37.21928571428571
337,37.31,37.499285714285705,37.089999999999996,37.448571428571434,37.43428571428571,36.96785714285714,37.815,37.71857142857142,36.855714285714285,37.92785714285714,37.260714285714286,37.24071428571428,37.200714285714284
338,37.30857142857143,37.519999999999996,37.098571428571425,37.388571428571424,37.403571428571425,36.96071428571429,37.80857142857143,37.71928571428571,36.85285714285715,37.89928571428572,37.23428571428571,37.215714285714284,37.18714285714286
339,37.30714285714286,37.495000000000005,37.07857142857143,37.36642857142857,37.41642857142858,36.98857142857143,37.83142857142857,37.675714285714285,36.818571428571424,37.92785714285714,37.20642857142857,37.21357142857143,37.16285714285714
340,37.34571428571429,37.488571428571426,37.05785714285714,37.37571428571429,37.37857142857143,37.00142857142857,37.864285714285714,37.674285714285716,36.80142857142857,37.95642857142858,37.16571428571428,37.205714285714286,37.14857142857142
341,37.328571428571436,37.50785714285714,37.00714285714286,37.40428571428571,37.37928571428571,36.985,37.872857142857136,37.67,36.81642857142857,37.997142857142855,37.176428571428566,37.209999999999994,37.13428571428572
342,37.305,37.52142857142858,37.01071428571429,37.46142857142858,37.35642857142857,37.00214285714286,37.84000000000001,37.65714285714286,36.84428571428572,38.015,37.23500000000001,37.214999999999996,37.11
343,37.34428571428571,37.50928571428572,36.99785714285714,37.49071428571428,37.377857142857145,37.00642857142857,37.805,37.71857142857142,36.87714285714286,37.96285714285714,37.24285714285714,37.20857142857143,37.065714285714286
344,37.35857142857143,37.49857142857143,36.97785714285715,37.52928571428572,37.37571428571429,36.992142857142866,37.794285714285714,37.73571428571428,36.92285714285715,37.925,37.25,37.19285714285714,37.06285714285714
345,37.36857142857143,37.49357142857143,36.97642857142858,37.528571428571425,37.34285714285714,37.01714285714286,37.797142857142866,37.73428571428572,36.924285714285716,37.95642857142857,37.270714285714284,37.21714285714285,37.07785714285715
346,37.37571428571429,37.53214285714286,36.95857142857143,37.50357142857143,37.30357142857143,37.02357142857143,37.80285714285714,37.74142857142858,36.88214285714286,37.97357142857142,37.30357142857143,37.222857142857144,37.08571428571429
347,37.349285714285706,37.526428571428575,36.93642857142857,37.49785714285714,37.24214285714286,37.03499999999999,37.77928571428572,37.723571428571425,36.86428571428571,37.987857142857145,37.240195393571426,37.20214285714285,37.075
348,37.32642857142857,37.50071428571429,36.919285714285714,37.473571428571425,37.20428571428572,37.02928571428571,37.76642857142857,37.68714285714285,36.90714285714286,37.98428571428571,37.30285714285714,37.21214285714285,37.041428571428575
349,37.316428571428574,37.48428571428571,36.92071428571428,37.440714285714286,37.14071428571429,37.03357142857143,37.787142857142854,37.65642857142858,36.924285714285716,38.0,37.2407142857143,37.23357142857144,37.02214285714285
350,37.287142857142854,37.48857142857143,36.915,37.4,37.13857142857143,37.06785714285714,37.82,37.64357142857143,36.90071428571429,37.96714285714285,37.230000000000004,37.28214285714286,37.00571428571429
351,37.29428571428572,37.471428571428575,36.92857142857143,37.36642857142857,37.202857142857134,37.08214285714286,37.82357142857143,37.666428571428575,36.88428571428572,37.92071428571428,37.22785714285714,37.295,36.992142857142866
352,37.357142857142854,37.45642857142857,36.92714285714285,37.28642857142858,37.222142857142856,37.095000000000006,37.83214285714286,37.65785714285715,36.86571428571428,37.92785714285714,37.261428571428574,37.263571428571424,36.99428571428571
353,37.415000000000006,37.44,36.942857142857136,37.25857142857143,37.21714285714285,37.10000000000001,37.824285714285715,37.651428571428575,36.89714285714285,37.96,37.25428571428572,37.25857142857143,36.99785714285714
354,37.45,37.41357142857142,36.94571428571429,37.214285714285715,37.14,37.10857142857143,37.81642857142857,37.67857142857143,36.975,37.962857142857146,37.25571428571429,37.30785714285714,36.99928571428571
355,37.50642857142857,37.41285714285714,36.94571428571429,37.17,37.047142857142866,37.11928571428571,37.81357142857143,37.67214285714285,36.971428571428575,37.97428571428571,37.25,37.305,37.015
356,37.54071428571428,37.43785714285714,36.96999999999999,37.18357142857143,37.020714285714284,37.068571428571424,37.81,37.66285714285715,36.94642857142857,37.972857142857144,37.26428571428572,37.300714285714285,37.01285714285715
357,37.54571428571428,37.44785714285715,37.019999999999996,37.21642857142858,37.026428571428575,37.04285714285715,37.81428571428571,37.705714285714286,36.94142857142857,37.949999999999996,37.277857142857144,37.32214285714285,37.02785714285715
358,37.50714285714286,37.450714285714284,37.04285714285714,37.212857142857146,37.00571428571429,37.02285714285715,37.808571428571426,37.745000000000005,36.988571428571426,37.95214285714285,37.333571428571425,37.31928571428572,37.055
359,37.52285714285715,37.44571428571429,37.04,37.191428571428574,36.989285714285714,37.019999999999996,37.81071428571429,37.769285714285715,36.98857142857143,38.0,37.37642857142857,37.28142857142858,37.065714285714286
360,37.54571428571428,37.46357142857143,37.02928571428571,37.176428571428566,36.982142857142854,37.055,37.79785714285714,37.799285714285716,36.92714285714285,38.02285714285714,37.35142857142857,37.24142857142857,37.090714285714284
361,37.56071428571429,37.519285714285715,37.00714285714285,37.17214285714285,36.94714285714286,37.09142857142858,37.79,37.84357142857143,36.873571428571424,38.020714285714284,37.300714285714285,37.201428571428565,37.12857142857143
362,37.56357142857143,37.52571428571429,37.03142857142858,37.17928571428571,36.942857142857136,37.10214285714286,37.79714285714285,37.84285714285715,36.857142857142854,38.00571428571429,37.34928571428571,37.13642857142857,37.14785714285714
363,37.59214285714285,37.52428571428572,37.068571428571424,37.18785714285714,36.959999999999994,37.107857142857135,37.80714285714286,37.810714285714276,36.892857142857146,38.01571428571429,37.410000000000004,37.107142857142854,37.160000000000004
364,37.58714285714286,37.535000000000004,37.05642857142857,37.18428571428571,37.03926708142857,37.108571428571416,37.79142857142857,37.775,36.92214285714285,38.02428571428572,37.473571428571425,37.11071428571429,37.181428571428576
365,37.59142857142857,37.488571428571426,37.066428571428574,37.184285714285714,36.86428571428571,37.090714285714284,37.76642857142857,37.77214285714285,36.93357142857143,38.005714285714284,37.470714285714294,37.103571428571435,37.20357142857143
366,37.58428571428572,37.442142857142855,37.055,37.198571428571434,36.85285714285714,37.072142857142865,37.769999999999996,37.80214285714285,36.940714285714286,37.997142857142855,37.42,37.09500000000001,37.22285714285715
367,37.58857142857143,37.45499999999999,37.03357142857143,37.19142857142857,36.84142857142857,37.089999999999996,37.78928571428571,37.80357142857143,36.90428571428571,37.99642857142857,37.40571428571429,37.135000000000005,37.214999999999996
368,37.59428571428571,37.489285714285714,37.03857142857142,37.15785714285715,36.825714285714284,37.096428571428575,37.816428571428574,37.809999999999995,36.89071428571429,37.99928571428571,37.47642857142857,37.20142857142857,37.21785714285714
369,37.62071428571428,37.529999999999994,37.05428571428571,37.14857142857143,36.80428571428571,37.06714285714286,37.83214285714286,37.832142857142856,36.88142857142857,38.010714285714286,37.557857142857145,37.23428571428571,37.22642857142858
370,37.63214285714286,37.59214285714285,37.083571428571425,37.16571428571428,36.83142857142857,37.05285714285715,37.855714285714285,37.855000000000004,36.85142857142858,37.96714285714285,37.50571428571429,37.275714285714294,37.249285714285726
371,37.64142857142857,37.60285714285715,37.082857142857144,37.19642857142857,36.6778155,37.05928571428571,37.86928571428571,37.87214285714286,36.832857142857144,37.92642857142857,37.45642857142857,37.29285714285714,37.26857142857143
372,37.65142857142858,37.56857142857143,37.09000000000001,37.19857142857142,36.85928571428571,37.07285714285715,37.88357142857143,37.87357142857143,36.85000000000001,37.91428571428571,37.45428571428572,37.245,37.24214285714286
373,37.665,37.56071428571429,37.105000000000004,37.19642857142858,36.66567264285714,37.08357142857143,37.876428571428576,37.85,36.87714285714286,37.972142857142856,37.410000000000004,37.23,37.21714285714285
374,37.65642857142858,37.618571428571435,37.10785714285715,37.17714285714286,36.98926708142857,37.10285714285715,37.85142857142856,37.82,36.88928571428572,38.00714285714286,37.39714285714286,37.22428571428572,37.201428571428565
375,37.62571428571429,37.65642857142858,37.14,37.15785714285714,36.92071428571428,37.12071428571428,37.811428571428564,37.80428571428572,36.93000000000001,37.98357142857143,37.409285714285716,37.20857142857143,37.205714285714286
376,37.584999999999994,37.701428571428565,37.18071428571428,37.13642857142857,36.61852978571428,37.13142857142857,37.78357142857143,37.809285714285714,36.97071428571429,37.939285714285724,37.37214285714286,37.14857142857142,37.20428571428572
377,37.56214285714286,37.69785714285714,37.193571428571424,37.119285714285716,36.72428571428571,37.144285714285715,37.78357142857143,37.81142857142857,36.96928571428572,37.93285714285714,37.38428571428572,37.097857142857144,37.191428571428574
378,37.585,37.70428571428572,37.182142857142864,37.125,36.71357142857143,37.138571428571424,37.79214285714285,37.82857142857142,36.93214285714286,37.97071428571429,37.38928571428572,37.115,37.18214285714286
379,37.589999999999996,37.71785714285714,37.21642857142857,37.167142857142856,36.708571428571425,37.13142857142857,37.832142857142856,37.86000000000001,36.85857142857143,37.97714285714285,37.36928571428571,37.151428571428575,37.189285714285724
380,37.567142857142855,37.71285714285714,37.21714285714286,37.183571428571426,36.72571428571429,37.152142857142856,37.87214285714286,37.86857142857143,36.847142857142856,37.972857142857144,37.401428571428575,37.19785714285715,37.16142857142857
381,37.57142857142857,37.71214285714286,37.21500000000001,37.175714285714285,36.72571428571429,37.162142857142854,37.85928571428572,37.82071428571429,36.857142857142854,37.940000000000005,37.417857142857144,37.21642857142857,37.121428571428574
382,37.59142857142857,37.74285714285714,37.20642857142857,37.18714285714286,36.73500000000001,37.20285714285715,37.81785714285714,37.795,36.86714285714286,37.94071428571429,37.376428571428576,37.17857142857143,37.10714285714287
383,37.611428571428576,37.731428571428566,37.20857142857143,37.23285714285714,36.96783851,37.212857142857146,37.805,37.767857142857146,36.879999999999995,37.957857142857144,37.371428571428574,37.137857142857136,37.08642857142858
384,37.60285714285715,37.72071428571429,37.24,37.290000000000006,37.02212422428571,37.21857142857142,37.80642857142857,37.79857142857143,36.92428571428571,37.919285714285714,37.435,37.13357142857143,37.04714285714285
385,37.60642857142857,37.725,37.220000000000006,37.34142857142857,36.81357142857142,37.21285714285714,37.79785714285715,37.806428571428576,36.949285714285715,37.941428571428574,37.485,37.145,36.99928571428571
386,37.638571428571424,37.722857142857144,37.201428571428565,37.33214285714286,36.72642857142858,37.20428571428571,37.80357142857144,37.800000000000004,36.972142857142856,37.97571428571428,37.503571428571426,37.165,36.971428571428575
387,37.635,37.71714285714285,37.20142857142857,37.32,36.784285714285716,37.175000000000004,37.809285714285714,37.80428571428571,37.035000000000004,37.980000000000004,37.473571428571425,37.17285714285715,36.96214285714286
388,37.615,37.705714285714286,37.166428571428575,37.35357142857142,36.924285714285716,37.13857142857143,37.794285714285714,37.809285714285714,37.028571428571425,38.00785714285714,37.482857142857135,37.159285714285716,36.93071428571428
389,37.621428571428574,37.682857142857145,37.092142857142846,37.38357142857143,36.98285714285714,37.11642857142857,37.815714285714286,37.79357142857143,36.96357142857142,38.04785714285715,37.49571428571429,37.182857142857145,36.89571428571429
390,37.61142857142857,37.68928571428571,37.07071428571429,37.34428571428572,36.98640993857142,37.151428571428575,37.84928571428571,37.75357142857143,36.942142857142855,38.06785714285714,37.462857142857146,37.222857142857144,36.88214285714286
391,37.61571428571428,37.70642857142857,37.080000000000005,37.339285714285715,36.56852978571429,37.15857142857143,37.89071428571428,37.7407142857143,36.99857142857143,38.08642857142858,37.51642857142857,37.23142857142857,36.862857142857145
392,37.64142857142857,37.705714285714286,37.11071428571429,37.34428571428571,36.53995835714286,37.14357142857143,37.89357142857143,37.77428571428571,36.98142857142857,38.067857142857136,37.513571428571424,37.201428571428565,36.823571428571434
393,37.66214285714286,37.69499999999999,37.12071428571428,37.307857142857145,36.52924407142857,37.12142857142857,37.88214285714286,37.82285714285714,36.94857142857143,38.01428571428572,37.46785714285715,37.166428571428575,36.81071428571429
394,37.675000000000004,37.67285714285714,37.12428571428571,37.26142857142857,36.55424407142857,37.12214285714286,37.90428571428572,37.83642857142858,36.93785714285715,38.00285714285714,37.44,37.14642857142858,36.840714285714284
395,37.70285714285715,37.67285714285715,37.13142857142857,37.285714285714285,36.601386928571436,37.12714285714286,37.910000000000004,37.83142857142857,36.96857142857142,37.99857142857144,37.49571428571429,37.14214285714286,36.84571428571429
396,37.70428571428572,37.66285714285714,37.191428571428574,37.33142857142858,36.63424407142857,37.129999999999995,37.91071428571429,37.82785714285715,37.03428571428571,38.00857142857143,37.51214285714286,37.18714285714286,36.83714285714285
397,37.70285714285715,37.64142857142857,37.24785714285714,37.34928571428572,36.72785714285715,37.13928571428572,37.89999999999999,37.832857142857144,37.03357142857143,38.04,37.54785714285714,37.19714285714286,36.82
398,37.71785714285714,37.63428571428572,37.27928571428572,37.27785714285715,36.674285714285716,37.15785714285715,37.902142857142856,37.83642857142858,37.002142857142864,38.05571428571428,37.595000000000006,37.165,36.811428571428564
399,37.71642857142858,37.66428571428571,37.31000000000001,37.277857142857144,36.65428571428571,37.18142857142857,37.92642857142857,37.840714285714284,36.973571428571425,38.05071428571428,37.589999999999996,37.123571428571424,36.799285714285716
400,37.70428571428572,37.68428571428573,37.35071428571428,37.30857142857143,36.651428571428575,37.205714285714286,37.949999999999996,37.82785714285715,36.964999999999996,38.05857142857144,37.58857142857143,37.08428571428571,36.78071428571428
401,37.695714285714295,37.70428571428572,37.35428571428571,37.36785714285715,36.66142857142857,37.21714285714285,37.97642857142857,37.799285714285716,36.93928571428571,38.02571428571429,37.60928571428571,37.05928571428571,36.769999999999996
402,37.66428571428571,37.70928571428572,37.29785714285714,37.402142857142856,36.674285714285716,37.23357142857144,37.980714285714285,37.77357142857143,36.99999999999999,38.00714285714285,37.62357142857143,37.074999999999996,36.74
403,37.70357142857143,37.71857142857143,37.27214285714286,37.39428571428572,36.660000000000004,37.262857142857136,37.959999999999994,37.75214285714286,37.019285714285715,37.992142857142845,37.57785714285715,37.097857142857144,36.74428571428571
404,37.74142857142857,37.75285714285714,37.26214285714286,37.37714285714286,36.97569565285714,37.3,37.96999999999999,37.725,36.980000000000004,37.96857142857142,37.53357142857143,37.07142857142857,36.743571428571435
405,37.762142857142855,37.75857142857142,37.19214285714286,37.410000000000004,37.01569565285714,37.306428571428576,37.97357142857144,37.714285714285715,36.96714285714285,37.994285714285716,37.52428571428572,37.05428571428571,36.75785714285714
406,37.76071428571428,37.76428571428572,37.13357142857143,37.417142857142856,37.082838509999995,37.29,37.97500000000001,37.735,36.98428571428571,37.99642857142857,37.53357142857143,37.112857142857145,36.75142857142857
407,37.74857142857143,37.77071428571429,37.12071428571428,37.50785714285714,36.67999999999999,37.27714285714286,37.972142857142856,37.77928571428571,36.98642857142857,38.00714285714286,37.53000000000001,37.160714285714285,36.73714285714285
408,37.74714285714286,37.77214285714285,37.153571428571425,37.57142857142858,36.620000000000005,37.27428571428572,37.96357142857143,37.83571428571428,36.97785714285714,38.03928571428571,37.519999999999996,37.17285714285715,36.752142857142864
409,37.753571428571426,37.784285714285716,37.175,37.563571428571436,36.652857142857144,37.27357142857142,37.96071428571429,37.85785714285714,36.964999999999996,38.03071428571429,37.66449901357142,37.16285714285714,36.762142857142855
410,37.775,37.76857142857143,37.191428571428574,37.576428571428565,36.65857142857142,37.27571428571429,37.95642857142857,37.855714285714285,36.99,38.00357142857143,37.70285714285715,37.167857142857144,36.73571428571429
411,37.79571428571429,37.75714285714286,37.16714285714287,37.59071428571429,36.61857142857143,37.27357142857143,37.943571428571424,37.817142857142855,36.96928571428571,37.970000000000006,37.605000000000004,37.214999999999996,36.75714285714286
412,37.775714285714294,37.77785714285715,37.146428571428565,37.56285714285714,36.58142857142856,37.260714285714286,37.93857142857143,37.81214285714286,36.92642857142857,37.96071428571429,37.53214285714286,37.193571428571424,36.81714285714286
413,37.74142857142858,37.82928571428572,37.14857142857142,37.53357142857142,36.513571428571424,37.25714285714286,37.935,37.81714285714286,36.88214285714285,37.97428571428571,37.53357142857143,37.15285714285715,36.834999999999994
414,37.723571428571425,37.87714285714286,37.14428571428572,37.52357142857143,36.53928571428572,37.245,37.95285714285715,37.80571428571428,36.870000000000005,38.00214285714286,37.47285714285715,37.11285714285714,36.855
415,37.67857142857143,37.855,37.09499999999999,37.50000000000001,36.70140993857143,37.247857142857136,37.97214285714286,37.82642857142857,36.85,38.00785714285714,37.43571428571429,37.09142857142857,36.86357142857143
416,37.662142857142854,37.83642857142858,37.10928571428571,37.455714285714286,36.69569565285714,37.265,37.971428571428575,37.88285714285714,36.84357142857142,38.00071428571429,37.445,37.10285714285715,36.893571428571434
417,37.685,37.83714285714286,37.17214285714285,37.417857142857144,36.46067264285714,37.259285714285724,37.93642857142857,37.923571428571435,36.853571428571435,38.0,37.464285714285715,37.079285714285724,36.910714285714285
418,37.732142857142854,37.815714285714286,37.166428571428575,37.4,36.45995835714285,37.24857142857143,37.93714285714285,37.902857142857144,36.892857142857146,38.013571428571424,37.450714285714284,37.03357142857143,36.90500000000001
419,37.739285714285714,37.762857142857136,37.130714285714284,37.387142857142855,36.58571428571429,37.27285714285714,37.93857142857143,37.86428571428571,36.912142857142854,38.03285714285715,37.41571428571428,37.012142857142855,36.909285714285716
420,37.73642857142857,37.75,37.07357142857143,37.37928571428572,36.495,37.276428571428575,37.94071428571429,37.840714285714284,36.916428571428575,38.04857142857143,37.40428571428572,37.06857142857143,36.910714285714285
421,37.735,37.770714285714284,37.05,37.42857142857143,36.44285714285714,37.30142857142857,37.940714285714286,37.827857142857134,36.94785714285714,38.059285714285714,37.46071428571428,37.13214285714286,36.912142857142854
422,37.71142857142856,37.785714285714285,37.06357142857143,37.40714285714285,36.3528155,37.292857142857144,37.92857142857144,37.81,36.96357142857143,38.020714285714284,37.445,37.127857142857145,36.925714285714285
423,37.67714285714286,37.782857142857154,37.10285714285715,37.36785714285715,36.32995835714285,37.284285714285716,37.92714285714286,37.79642857142857,36.965714285714284,38.00142857142857,37.43857142857143,37.10214285714286,36.973571428571425
424,37.65357142857143,37.78785714285715,37.12357142857143,37.35,36.31210121428572,37.26714285714286,37.923571428571435,37.84285714285715,36.97928571428571,38.02285714285714,37.455,37.06285714285714,36.99142857142857
425,37.63357142857143,37.76357142857143,37.14071428571429,37.34285714285715,36.394285714285715,37.25214285714286,37.91285714285715,37.86,36.99071428571428,38.04642857142857,37.503571428571426,37.02214285714285,37.00642857142857
426,37.60214285714286,37.74071428571428,37.14214285714286,37.32785714285715,36.410000000000004,37.25857142857143,37.89857142857142,37.85142857142857,36.94642857142857,38.00857142857143,37.57785714285715,37.00642857142857,37.027857142857144
427,37.605000000000004,37.74571428571428,37.137142857142855,37.30285714285714,36.44785714285714,37.27214285714285,37.87071428571428,37.82357142857143,36.87285714285714,37.949999999999996,37.63214285714286,37.03142857142858,37.03714285714285
428,37.62214285714286,37.74714285714286,37.135,37.29785714285714,36.433571428571426,37.30142857142857,37.87928571428572,37.80357142857143,36.85000000000001,37.98642857142857,37.57,37.05428571428571,37.03142857142857
429,37.625,37.75285714285714,37.15785714285715,37.26857142857143,36.40071428571429,37.33071428571429,37.87500000000001,37.80357142857143,36.85214285714285,38.01,37.55142857142857,37.06357142857143,37.028571428571425
430,37.63357142857143,37.74642857142857,37.18642857142857,37.23571428571428,36.385714285714286,37.34857142857144,37.82,37.835,36.89071428571428,38.03357142857142,37.53928571428571,37.097857142857144,37.04071428571429
431,37.651428571428575,37.70285714285715,37.167857142857144,37.212857142857146,36.45071428571429,37.36857142857143,37.78714285714286,37.87071428571428,36.91428571428571,38.044285714285714,37.44714285714286,37.12,37.05214285714286
432,37.64071428571429,37.6892857142857,37.17857142857142,37.160714285714285,36.39071428571428,37.355714285714285,37.809285714285714,37.89785714285714,36.87142857142857,38.03214285714285,37.416428571428575,37.13285714285714,37.03785714285715
433,37.63857142857143,37.71214285714286,37.20142857142857,37.098571428571425,36.38285714285714,37.35928571428571,37.84000000000001,37.903571428571425,36.87285714285714,37.997857142857136,37.489285714285714,37.145714285714284,37.03357142857143
434,37.61071428571428,37.74285714285715,37.184285714285714,37.08,36.393571428571434,37.35285714285714,37.84285714285714,37.91142857142857,36.88428571428572,38.01285714285715,37.583571428571425,37.11214285714285,37.042857142857144
435,37.59285714285714,37.742142857142866,37.15857142857144,37.05571428571428,36.39785714285714,37.340714285714284,37.833571428571425,37.89714285714286,36.89214285714286,38.05928571428571,37.58857142857143,37.06428571428571,37.04071428571428
436,37.626428571428576,37.721428571428575,37.169285714285714,37.06428571428571,36.425714285714285,37.32142857142858,37.85,37.886428571428574,36.90071428571429,38.07,37.517857142857146,37.025,37.06857142857143
437,37.65214285714286,37.730000000000004,37.205714285714286,37.07928571428572,36.44285714285714,37.285714285714285,37.83571428571429,37.904999999999994,36.885714285714286,38.082142857142856,37.42857142857143,37.00071428571429,37.07714285714285
438,37.63,37.725,37.25714285714285,37.074285714285715,36.38071428571429,37.25071428571429,37.800714285714285,37.88928571428572,36.84357142857143,38.03785714285714,37.403571428571425,36.97571428571429,37.11357142857143
439,37.59571428571429,37.70285714285715,37.30571428571428,37.05857142857143,36.307101214285716,37.244285714285716,37.792142857142856,37.86142857142857,36.82357142857143,38.04071428571428,37.39142857142856,36.93928571428571,37.129999999999995
440,37.59357142857142,37.70357142857143,37.34928571428572,37.04571428571428,36.38424407142857,37.24214285714286,37.77571428571429,37.83785714285714,36.815714285714286,38.03357142857143,37.35000000000001,36.917857142857144,37.15928571428572
441,37.582142857142856,37.70785714285715,37.325,37.040000000000006,36.53357142857143,37.21928571428572,37.74714285714286,37.883571428571436,36.875,38.03357142857143,37.37071428571429,36.95,37.18000000000001
442,37.54500000000001,37.730000000000004,37.29928571428571,37.03214285714285,36.47857142857143,37.208571428571425,37.737142857142864,37.94285714285714,36.94214285714286,38.05142857142857,37.39999999999999,36.92214285714285,37.20357142857143
443,37.57428571428572,37.73142857142857,37.31999999999999,37.01214285714286,36.459999999999994,37.220000000000006,37.722142857142856,37.96857142857142,36.934285714285714,38.03285714285715,37.425,36.86285714285714,37.215714285714284
444,37.61071428571428,37.71214285714286,37.33642857142858,36.982142857142854,36.45642857142857,37.23357142857143,37.721428571428575,37.93214285714286,36.885,38.020714285714284,37.38071428571429,36.794999999999995,37.21857142857142
445,37.589999999999996,37.722142857142856,37.31071428571429,36.97142857142857,36.455,37.215714285714284,37.74857142857143,37.92071428571428,36.83428571428572,38.000714285714274,37.43071428571428,36.76642857142857,37.21642857142857
446,37.56285714285714,37.73714285714285,37.24714285714286,36.96071428571429,36.49571428571428,37.204285714285724,37.756428571428565,37.93785714285714,36.848571428571425,37.987142857142864,37.49571428571429,36.760714285714286,37.24071428571428
447,37.56214285714286,37.76642857142856,37.16714285714285,36.938571428571436,36.55428571428571,37.24642857142857,37.76,37.935714285714276,36.840714285714284,37.995000000000005,37.49571428571428,36.753571428571426,37.24214285714286
448,37.59499999999999,37.771428571428565,37.172142857142866,36.925,36.53857142857144,37.247857142857136,37.75714285714286,37.88928571428571,36.82357142857143,38.007857142857155,37.43642857142857,36.75,37.230714285714285
449,37.60142857142857,37.71714285714285,37.21,36.892857142857146,36.56,37.257857142857155,37.74714285714286,37.868571428571435,36.78499999999999,37.99571428571428,37.40428571428571,36.75714285714286,37.20928571428571
450,37.59642857142857,37.672142857142866,37.259285714285724,36.90071428571429,36.56714285714286,37.277142857142856,37.725,37.862857142857145,36.705714285714286,37.999285714285726,37.416428571428575,36.742142857142866,37.21
451,37.589285714285715,37.699999999999996,37.27428571428572,36.90857142857143,36.58,37.284285714285716,37.709999999999994,37.861428571428576,36.667857142857144,37.98357142857143,37.425714285714285,36.75071428571429,37.21357142857143
452,37.622142857142855,37.71785714285714,37.28214285714286,36.88357142857142,36.66285714285714,37.278571428571425,37.699999999999996,37.848571428571425,36.71214285714286,37.949285714285715,37.409285714285716,36.75857142857144,37.21785714285714
453,37.65071428571429,37.75928571428572,37.269285714285715,36.84428571428571,36.700714285714284,37.259285714285724,37.71357142857143,37.86714285714286,36.737142857142864,37.962857142857146,37.37357142857143,36.79071428571429,37.198571428571434
454,37.64999999999999,37.805,37.255714285714284,36.80285714285715,36.62071428571429,37.244285714285716,37.730714285714285,37.902857142857144,36.755714285714284,37.97285714285715,37.328571428571436,36.74357142857143,37.174285714285716
455,37.65,37.800714285714285,37.25071428571429,36.752857142857145,36.62,37.23357142857143,37.737857142857145,37.89928571428572,36.77428571428572,37.94428571428572,37.36357142857143,36.71714285714285,37.13928571428572
456,37.64142857142857,37.800000000000004,37.205714285714286,36.71071428571428,36.63285714285714,37.24,37.74428571428571,37.89785714285714,36.805714285714295,37.88714285714286,37.37357142857143,36.69857142857143,37.112857142857145
457,37.614999999999995,37.776428571428575,37.22142857142857,36.69071428571429,36.61714285714286,37.253571428571426,37.75857142857142,37.91071428571428,36.784285714285716,37.83428571428572,37.36785714285714,36.69071428571429,37.08428571428572
458,37.60142857142857,37.75571428571429,37.26428571428572,36.70142857142857,36.61428571428571,37.290000000000006,37.74142857142857,37.91357142857144,36.74285714285714,37.80571428571428,37.364999999999995,36.69785714285715,37.072142857142865
459,37.57857142857143,37.75785714285714,37.27357142857142,36.675714285714285,36.63142857142857,37.315714285714286,37.71857142857143,37.87785714285714,36.79285714285714,37.813571428571436,37.36214285714285,36.69642857142857,37.07928571428572
460,37.60071428571428,37.745000000000005,37.24571428571429,36.65142857142856,36.60285714285715,37.332857142857144,37.74214285714286,37.85071428571428,36.79642857142857,37.82785714285715,37.43928571428571,36.674285714285716,37.09928571428571
461,37.61928571428571,37.735,37.24785714285714,36.67928571428571,36.78214285714286,37.325714285714284,37.762142857142855,37.86214285714285,36.792857142857144,37.86071428571428,37.49142857142857,36.666428571428575,37.111428571428576
462,37.63,37.762142857142855,37.22857142857142,36.69928571428572,36.675000000000004,37.29785714285714,37.800000000000004,37.86571428571428,36.826428571428565,37.85285714285714,37.42714285714286,36.65714285714286,37.12285714285714
