t,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13
8682,42.0,43.0,0.0,63.0,44.0,33.0,0.0,37.0,36.0,65.0,0.0,2.0,0.0
8683,29.0,64.0,0.0,93.0,12.0,81.0,0.0,25.0,11.0,53.0,18.0,0.0,0.0
8684,6.0,70.0,13.0,146.0,7.0,53.0,0.0,17.0,32.0,63.0,0.0,0.0,0.0
8685,0.0,58.0,19.0,114.0,62.0,66.0,5.0,119.3264579,116.8916258,44.0,0.0,0.0,0.0
8686,0.0,13.0,11.0,72.0,89.0,112.0,0.0,98.0,111.0,123.0,59.0,0.0,0.0
8687,57.0,56.0,24.0,101.0,113.0,46.0,31.0,77.0,74.0,68.0,21.0,0.0,19.0
8688,72.0,78.0,0.0,78.0,75.0,53.0,78.0,86.0,58.0,18.0,50.0,0.0,15.0
8689,20.0,6.0,0.0,144.0,41.0,68.0,59.0,74.0,67.0,38.0,87.0,0.0,2.0
8690,72.0,43.0,0.0,130.0,139.0,79.0,70.0,34.0,71.0,65.0,4.0,2.0,39.0
8691,48.0,41.0,17.0,139.0,102.0,121.0,74.0,24.0,66.0,95.0,0.0,0.0,44.0
8692,25.0,5.0,60.0,149.0,67.0,112.0,40.0,28.0,11.0,78.0,14.0,0.0,14.0
8693,38.0,124.0,4.0,143.0,79.0,122.0,94.0,15.0,32.0,43.0,1.0,15.0,7.0
8694,47.0,78.0,40.0,118.0,98.0,89.0,60.0,0.0,61.0,10.0,0.0,10.0,14.0
8695,59.0,76.0,0.0,72.0,20.0,71.0,0.0,21.0,116.8916258,78.0,0.0,64.0,28.0
8696,97.0,58.0,22.0,113.0,25.0,0.0,39.0,18.0,45.0,57.0,0.0,6.0,0.0
8697,27.0,52.0,7.0,138.0,90.0,37.0,60.0,9.0,73.0,73.0,25.0,9.0,0.0
8698,77.0,52.0,26.0,110.0,96.0,95.0,69.0,8.0,75.0,35.0,21.0,20.0,10.0
8699,32.0,45.0,66.0,141.0,51.0,39.0,59.0,73.0,84.0,6.0,14.0,2.0,34.0
8700,10.0,31.0,38.0,135.0,50.0,83.0,66.0,89.0,47.0,0.0,0.0,80.0,0.0
8701,0.0,75.0,98.0,144.0,55.0,127.0,4.0,52.0,17.0,1.0,31.0,96.0,0.0
8702,0.0,71.0,64.0,123.0,76.0,148.0,37.0,37.0,22.0,0.0,100.0,59.0,0.0
8703,0.0,78.0,66.0,141.0,32.0,116.0,54.0,92.0,18.0,0.0,102.0,6.0,0.0
8704,0.0,118.0,77.0,142.0,35.0,79.0,68.0,73.0,0.0,39.0,5.0,5.0,0.0
8705,0.0,78.0,6.0,102.0,23.0,45.0,8.0,53.0,0.0,15.0,0.0,47.0,0.0
8706,0.0,62.0,60.0,74.0,11.0,53.0,11.0,26.0,0.0,3.0,3.0,58.0,0.0
8707,0.0,16.0,74.0,156.0,33.0,5.0,18.0,0.0,28.0,1.0,42.0,3.0,0.0
8708,11.0,86.0,53.0,123.0,4.0,0.0,48.0,0.0,62.0,0.0,0.0,11.0,0.0
8709,50.0,45.0,71.0,141.0,17.0,0.0,29.0,0.0,51.0,11.0,38.0,83.0,41.0
8710,22.0,20.0,11.0,112.0,56.0,12.0,51.0,0.0,41.0,10.0,65.0,40.0,13.0
8711,42.0,94.0,78.0,117.0,79.0,42.0,57.0,12.0,27.0,78.0,45.0,24.0,0.0
8712,45.0,52.0,29.0,90.0,27.0,43.0,54.0,0.0,29.0,82.0,67.0,0.0,0.0
8713,55.0,58.0,72.0,124.0,56.0,133.0,86.0,19.0,34.0,135.0,60.0,40.0,0.0
8714,20.0,45.0,61.0,107.0,39.0,104.0,73.0,30.0,34.0,58.0,31.0,85.0,25.0
8715,24.0,93.0,56.0,111.0,69.0,114.0,52.0,58.0,72.0,89.0,25.0,57.0,4.0
8716,49.0,89.0,21.0,72.0,60.0,57.0,65.0,48.0,65.0,85.0,48.0,79.0,0.0
8717,64.0,55.0,27.0,49.0,92.0,62.0,55.0,54.0,15.0,67.0,30.0,82.0,0.0
8718,57.0,29.0,60.0,23.0,30.0,79.0,37.0,20.0,70.0,11.0,35.0,78.0,13.0
8719,48.0,41.0,85.0,14.0,0.0,100.0,26.0,42.0,17.0,35.0,0.0,0.0,42.0
8720,13.0,65.0,85.0,59.0,21.0,72.0,29.0,42.0,23.0,85.0,17.0,0.0,89.0
8721,0.0,59.0,52.0,118.0,6.0,82.0,47.0,72.0,9.0,77.0,96.0,59.0,81.0
8722,25.0,43.0,59.0,134.0,32.0,72.0,39.0,38.0,15.0,57.0,42.0,103.0,76.0
8723,79.0,74.0,58.0,96.0,58.0,135.0,64.0,16.0,29.0,40.0,22.0,89.0,67.0
8724,33.0,43.0,21.0,101.0,70.0,95.0,54.0,31.0,36.0,38.0,57.0,72.0,76.0
8725,37.0,36.0,39.0,19.0,56.0,83.0,84.0,81.0,14.0,67.0,0.0,55.0,52.0
8726,70.0,52.0,24.0,120.0,60.0,74.0,86.0,34.0,2.0,25.0,5.0,108.0,32.0
8727,82.0,29.0,78.0,54.0,94.0,119.0,77.0,37.0,101.0,56.0,53.0,89.0,49.0
8728,64.0,63.0,43.0,100.0,78.0,95.0,57.0,83.0,23.0,76.0,71.0,24.0,59.0
8729,0.0,30.0,52.0,127.0,85.0,86.0,75.0,23.0,45.0,79.0,36.0,8.0,43.0
8730,48.0,60.0,20.0,119.0,66.0,68.0,44.0,53.0,38.0,64.0,43.0,25.0,43.0
8731,81.0,61.0,85.0,70.0,43.0,36.0,48.0,57.0,62.0,84.0,97.0,0.0,66.0
8732,71.0,39.0,35.0,66.0,33.0,58.0,40.0,28.0,80.0,79.0,50.0,0.0,84.0
8733,89.0,34.0,12.0,63.0,91.0,114.0,108.0,56.0,37.0,80.0,31.0,82.0,68.0
8734,68.0,49.0,42.0,14.0,49.0,136.0,75.0,77.0,40.0,103.0,50.0,84.0,82.0
8735,73.0,79.0,84.0,144.0,46.0,76.0,92.0,100.0,3.0,89.0,40.0,96.0,43.0
8736,47.0,69.0,57.0,106.0,59.0,20.0,58.0,71.0,61.0,21.0,93.0,2.0,60.0
8737,81.0,5.0,75.0,105.0,64.0,106.0,68.0,75.0,53.0,83.0,20.0,48.0,76.0
8738,64.0,37.0,62.0,81.0,14.0,110.0,68.0,59.0,48.0,81.0,20.0,57.0,67.0
8739,50.0,38.0,21.0,92.0,47.0,37.0,55.0,55.0,45.0,139.0,19.0,99.0,78.0
8740,74.0,46.0,52.0,84.0,40.0,26.0,55.0,48.0,51.0,15.0,3.0,74.0,51.0
8741,72.0,11.0,23.0,99.0,100.0,66.0,63.0,53.0,9.0,91.0,30.0,74.0,51.0
8742,50.0,61.0,81.0,131.0,60.0,91.0,58.0,8.0,80.0,121.0,49.0,86.0,56.0
8743,15.0,68.0,37.0,96.0,37.0,76.0,94.0,11.0,66.0,76.0,3.0,61.0,39.0
8744,0.0,72.0,32.0,26.0,38.0,45.0,47.0,60.0,49.0,99.0,54.0,76.0,4.0
8745,49.0,12.0,36.0,16.0,44.0,111.0,114.0,26.0,25.0,88.0,73.0,38.0,83.0
8746,61.0,57.0,46.0,60.0,52.0,53.0,64.0,11.0,2.0,140.0,0.0,87.0,58.0
8747,34.0,22.0,92.0,106.0,94.0,104.0,45.0,18.0,44.0,38.0,7.0,70.0,68.0
8748,108.0,41.0,67.0,112.0,61.0,66.0,58.0,75.0,36.0,94.0,0.0,0.0,54.0
8749,48.0,83.0,32.0,64.0,39.0,58.0,74.0,70.0,37.0,104.0,61.0,1.0,0.0
8750,30.0,33.0,28.0,64.0,32.0,93.0,64.0,41.0,31.0,63.0,7.0,14.0,0.0
8751,57.0,13.0,66.0,88.0,66.0,115.0,49.0,73.0,55.0,30.0,88.0,0.0,78.0
8752,47.0,55.0,30.0,114.0,76.0,102.0,53.0,59.0,44.0,68.0,39.0,0.0,68.0
8753,75.0,37.0,54.0,84.0,53.0,0.0,37.0,56.0,49.0,44.0,11.0,1.0,62.0
8754,48.0,114.0,42.0,115.0,63.0,0.0,60.0,63.0,61.0,58.0,5.0,0.0,60.0
8755,44.0,19.0,62.0,66.0,80.0,42.0,77.0,79.0,49.0,98.0,8.0,40.0,49.0
8756,42.0,102.0,81.0,68.0,40.0,57.0,64.0,63.0,7.0,76.0,0.0,69.0,48.0
8757,0.0,47.0,39.0,73.0,67.0,113.0,53.0,61.0,65.0,82.0,55.0,24.0,74.0
8758,12.0,16.0,22.0,94.0,45.0,69.0,50.0,83.0,6.0,136.0,75.0,72.0,18.0
8759,36.0,34.0,48.0,72.0,64.0,70.0,75.0,86.0,37.0,59.0,4.0,81.0,112.0
8760,55.0,61.0,91.0,137.0,62.0,95.0,30.0,84.0,71.0,105.0,13.0,94.0,79.0
8761,73.0,55.0,62.0,153.0,37.0,63.0,48.0,0.0,46.0,110.0,28.0,121.0,72.0
8762,77.0,62.0,74.0,106.0,30.0,62.0,5.0,0.0,33.0,102.0,39.0,93.0,60.0
8763,75.0,52.0,35.0,119.0,57.0,84.0,0.0,17.0,18.0,99.0,67.0,37.0,58.0
8764,70.0,48.0,55.0,97.0,81.0,68.0,30.0,47.0,51.0,73.0,9.0,78.0,0.0
8765,80.0,86.0,76.0,121.0,63.0,78.0,56.0,77.0,21.0,104.0,11.0,92.0,2.0
8766,46.0,56.0,5.0,120.0,85.0,90.0,65.0,75.0,65.0,46.0,48.0,99.0,72.0
8767,68.0,85.0,87.0,129.0,109.0,109.0,70.0,48.0,19.0,96.0,12.0,84.0,55.0
8768,22.0,88.0,73.0,118.0,98.0,14.0,64.0,78.0,7.0,66.0,14.0,13.0,0.0
8769,52.0,19.0,30.0,100.0,69.0,104.0,102.0,64.0,54.0,30.0,0.0,23.0,0.0
8770,76.0,15.0,26.0,154.0,67.0,95.0,84.0,27.0,17.0,25.0,0.0,24.0,36.0
8771,27.0,33.0,29.0,126.0,89.0,33.0,96.0,11.0,60.0,42.0,9.0,60.0,58.0
8772,9.0,8.0,48.0,113.0,67.0,53.0,37.0,23.0,13.0,78.0,51.0,62.0,1.0
8773,1.0,79.0,42.0,127.0,40.0,54.0,12.0,33.0,58.0,64.0,79.0,118.0,75.0
8774,35.0,48.0,5.0,163.0,90.0,56.0,1.0,69.0,40.0,80.0,33.0,104.0,59.0
8775,32.0,0.0,25.0,32.0,56.0,92.0,0.0,79.0,12.0,39.0,92.0,87.0,66.0
8776,98.0,80.0,20.0,1.0,39.0,72.0,0.0,37.0,59.0,35.0,14.0,26.0,80.0
8777,61.0,80.0,0.0,87.0,76.0,22.0,0.0,56.0,63.0,54.0,33.0,74.0,79.0
8778,80.0,24.0,64.0,155.0,46.0,112.0,0.0,55.0,36.0,61.0,64.0,59.0,64.0
8779,65.0,44.0,86.0,113.0,24.0,53.0,12.0,56.0,46.0,41.0,11.0,83.0,44.0
8780,64.0,69.0,88.0,171.8415318,25.0,72.0,0.0,16.0,62.0,78.0,16.0,88.0,8.0
8781,33.0,93.0,51.0,83.0,69.0,138.0,0.0,0.0,63.0,75.0,102.0,4.0,37.0
8782,15.0,8.0,31.0,59.0,66.0,150.0,0.0,21.0,35.0,76.0,83.0,38.0,0.0
8783,58.0,43.0,50.0,103.0,75.0,119.0,3.0,62.0,33.0,18.0,44.0,72.0,34.0
8784,39.0,28.0,70.0,12.0,97.0,85.0,0.0,69.0,26.0,39.0,18.0,90.0,26.0
8785,60.0,37.0,59.0,104.0,24.0,33.0,0.0,51.0,8.0,8.0,45.0,51.0,25.0
8786,66.0,74.0,51.0,130.0,51.0,109.0,0.0,46.0,51.0,66.0,8.0,15.0,33.0
8787,34.0,33.0,42.0,150.0,18.0,111.0,56.0,70.0,38.0,96.0,0.0,0.0,32.0
8788,64.0,17.0,0.0,92.0,63.0,103.0,82.0,39.0,24.0,99.0,0.0,0.0,33.0
8789,34.0,98.0,16.0,90.0,66.0,31.0,23.0,7.0,7.0,62.0,5.0,10.0,58.0
8790,80.0,35.0,90.0,120.0,85.0,14.0,48.0,0.0,22.0,31.0,0.0,7.0,46.0
8791,45.0,40.0,84.0,147.0,41.0,7.0,42.0,26.0,8.0,100.0,0.0,0.0,16.0
8792,50.0,98.0,72.0,104.0,20.0,15.0,0.0,23.0,3.0,110.0,32.0,45.0,0.0
8793,78.0,98.0,29.0,171.0,0.0,89.0,16.0,80.0,58.0,78.0,61.0,86.0,33.0
8794,46.0,64.0,9.0,115.0,0.0,40.0,79.0,44.0,21.0,87.0,13.0,72.0,58.0
8795,35.0,63.0,76.0,23.0,0.0,76.0,51.0,52.0,19.0,65.0,0.0,106.0,64.0
8796,16.0,72.0,94.0,132.0,0.0,139.0,61.0,43.0,8.0,38.0,0.0,89.0,70.0
8797,43.0,91.0,65.0,157.0,1.0,68.0,67.0,29.0,17.0,38.0,0.0,77.0,30.0
8798,29.0,77.0,41.0,127.0,4.0,128.0,61.0,57.0,49.0,19.0,0.0,91.0,66.0
8799,10.0,35.0,90.0,132.0,2.0,129.0,44.0,13.0,13.0,45.0,0.0,93.0,25.0
8800,23.0,51.0,48.0,98.0,46.0,119.0,68.0,34.0,21.0,79.0,0.0,112.0,48.0
8801,59.0,67.0,64.0,21.0,54.0,105.0,44.0,36.0,2.0,88.0,39.0,54.0,88.0
8802,40.0,61.0,46.0,2.0,48.0,85.0,60.0,4.0,28.0,28.0,0.0,102.0,53.0
8803,52.0,54.0,37.0,0.0,91.0,108.0,39.0,18.0,40.0,41.0,0.0,73.0,28.0
8804,5.0,96.0,12.0,0.0,98.0,112.0,29.0,30.0,39.0,76.0,0.0,68.0,16.0
8805,85.0,92.0,48.0,8.0,77.0,103.0,66.0,6.0,93.0,74.0,47.0,91.0,51.0
8806,47.0,63.0,59.0,114.0,72.0,28.0,72.0,0.0,74.0,97.0,44.0,94.0,33.0
8807,6.0,47.0,73.0,81.0,36.0,35.0,38.0,0.0,76.0,56.0,10.0,17.0,46.0
8808,35.0,52.0,64.0,33.0,2.0,31.0,38.0,1.0,42.0,46.0,27.0,15.0,66.0
8809,89.0,39.0,6.0,77.0,38.0,0.0,39.0,27.0,40.0,79.0,0.0,58.0,55.0
8810,65.0,48.0,0.0,35.0,0.0,43.0,51.0,42.0,32.0,90.0,0.0,50.0,41.0
8811,56.0,54.0,74.0,111.0,14.0,75.0,63.0,77.0,88.0,95.0,0.0,34.0,6.0
8812,58.0,81.0,75.0,119.0,12.0,48.0,70.0,80.0,44.0,54.0,11.0,50.0,33.0
8813,74.0,62.0,80.0,109.0,10.0,1.0,70.0,13.0,72.0,85.0,28.0,58.0,39.0
8814,31.0,0.0,54.0,100.0,0.0,42.0,63.0,13.0,58.0,0.0,40.0,54.0,10.0
8815,0.0,3.0,53.0,84.0,0.0,97.0,70.0,33.0,25.0,78.0,12.0,30.0,24.0
8816,0.0,87.0,57.0,118.0,42.0,61.0,41.0,23.0,13.0,37.0,0.0,77.0,11.0
8817,0.0,77.0,13.0,120.0,76.0,71.0,41.0,84.0,30.0,29.0,0.0,84.0,16.0
8818,20.0,74.0,24.0,83.0,60.0,104.0,56.0,61.0,61.0,105.0,22.0,68.0,22.0
8819,69.0,73.0,47.0,37.0,77.0,104.0,103.0,30.0,68.0,67.0,81.0,56.0,3.0
8820,77.0,105.0,48.0,102.0,97.0,106.0,37.0,30.0,9.0,59.0,31.0,11.0,0.0
8821,68.0,67.0,67.0,52.0,55.0,72.0,45.0,31.0,19.0,73.0,40.0,60.0,11.0
8822,53.0,26.0,78.0,125.0,42.0,124.0,50.0,3.0,30.0,69.0,6.0,76.0,22.0
8823,72.0,69.0,56.0,120.0,25.0,82.0,66.0,14.0,23.0,86.0,4.0,81.0,40.0
8824,79.0,44.0,62.0,76.0,53.0,50.0,93.0,55.0,70.0,60.0,24.0,59.0,5.0
8825,74.0,66.0,32.0,57.0,9.0,29.0,54.0,85.0,101.0,71.0,3.0,21.0,55.0
8826,114.0,71.0,59.0,76.0,0.0,44.0,61.0,79.0,91.0,38.0,4.0,80.0,48.0
8827,76.0,109.0,38.0,97.0,0.0,93.0,44.0,49.0,34.0,48.0,13.0,27.0,22.0
8828,77.0,55.0,17.0,0.0,21.0,90.0,86.0,53.0,31.0,40.0,23.0,101.0,0.0
8829,79.0,52.0,14.0,28.0,0.0,40.0,14.0,74.0,63.0,84.0,25.0,36.0,5.0
8830,36.0,17.0,27.0,118.0,22.0,66.0,5.0,44.0,46.0,65.0,40.0,54.0,44.0
8831,0.0,28.0,27.0,67.0,77.0,26.0,11.0,6.0,24.0,108.0,6.0,24.0,37.0
8832,9.0,22.0,33.0,40.0,20.0,93.0,54.0,8.0,66.0,47.0,39.0,95.0,62.0
8833,41.0,8.0,12.0,13.0,76.0,112.0,54.0,0.0,60.0,55.0,53.0,76.0,21.0
8834,45.0,40.0,25.0,10.0,96.0,39.0,79.0,1.0,53.0,63.0,12.0,12.0,22.0
8835,44.0,113.0,57.0,12.0,28.0,20.0,29.0,12.0,30.0,89.0,16.0,42.0,0.0
8836,1.0,116.0,90.0,0.0,34.0,52.0,11.0,21.0,42.0,94.0,82.0,79.0,29.0
8837,0.0,55.0,69.0,8.0,30.0,103.0,31.0,61.0,54.0,46.0,35.0,73.0,30.0
8838,15.0,6.0,46.0,0.0,73.0,71.0,42.0,88.0,17.0,31.0,25.0,105.0,13.0
8839,49.0,29.0,38.0,0.0,17.0,48.0,64.0,78.0,37.0,6.0,19.0,23.0,60.0
8840,91.0,31.0,24.0,0.0,23.0,109.0,54.0,36.0,9.0,76.0,11.0,0.0,73.0
8841,71.0,15.0,37.0,0.0,51.0,83.0,74.0,59.0,33.0,19.0,55.0,8.0,63.0
8842,84.0,73.0,68.0,0.0,68.0,77.0,79.0,33.0,26.0,36.0,70.0,4.0,46.0
8843,76.0,2.0,43.0,0.0,67.0,23.0,69.0,0.0,0.0,89.0,0.0,77.0,7.0
8844,44.0,37.0,0.0,0.0,69.0,29.0,37.0,0.0,58.0,76.0,0.0,23.0,70.0
8845,73.0,79.0,2.0,0.0,46.0,0.0,37.0,0.0,32.0,91.0,0.0,40.0,80.0
8846,28.0,63.0,38.0,0.0,69.0,5.0,58.0,0.0,30.0,106.0,0.0,9.0,78.0
8847,80.0,17.0,67.0,0.0,99.0,21.0,53.0,8.0,3.0,36.0,59.0,1.0,66.0
8848,39.0,18.0,81.0,0.0,61.0,0.0,91.0,24.0,0.0,0.0,12.0,0.0,48.0
8849,46.0,41.0,64.0,0.0,72.0,21.0,38.0,1.0,0.0,43.0,33.0,1.0,38.0
8850,70.0,30.0,57.0,0.0,75.0,0.0,4.0,0.0,7.0,74.0,13.0,44.0,13.0
8851,85.0,40.0,62.0,0.0,82.0,9.0,0.0,0.0,45.0,79.0,88.0,43.0,2.0
8852,78.0,37.0,50.0,0.0,88.0,0.0,23.0,0.0,84.0,52.0,28.0,87.0,2.0
8853,40.0,0.0,57.0,0.0,29.0,0.0,13.0,0.0,67.0,43.0,0.0,79.0,0.0
8854,47.0,95.0,33.0,0.0,13.0,12.0,28.0,0.0,81.0,38.0,12.0,48.0,0.0
8855,78.0,76.0,31.0,0.0,72.0,0.0,79.0,0.0,53.0,12.0,24.0,40.0,19.0
8856,67.0,17.0,50.0,0.0,96.0,12.0,74.0,0.0,89.0,84.0,51.0,63.0,0.0
8857,67.0,18.0,80.0,0.0,83.0,0.0,36.0,39.0,38.0,55.0,0.0,118.0,2.0
8858,74.0,13.0,56.0,0.0,43.0,0.0,46.0,95.0,23.0,67.0,0.0,85.0,58.0
8859,95.0,16.0,46.0,0.0,13.0,0.0,73.0,53.0,23.0,53.0,2.0,32.0,73.0
8860,29.0,44.0,36.0,0.0,43.0,12.0,60.0,0.0,24.0,57.0,4.0,5.0,57.0
8861,65.0,0.0,3.0,0.0,0.0,0.0,32.0,0.0,15.0,59.0,0.0,26.0,8.0
8862,74.0,55.0,0.0,0.0,7.0,0.0,69.0,0.0,21.0,33.0,21.0,19.0,63.0
8863,32.0,74.0,0.0,0.0,42.0,5.0,60.0,0.0,34.0,52.0,25.0,24.0,11.0
8864,54.0,34.0,28.0,0.0,59.0,0.0,62.0,0.0,51.0,39.0,24.0,0.0,14.0
8865,54.0,76.0,77.0,0.0,48.0,0.0,59.0,0.0,19.0,47.0,2.0,1.0,49.0
8866,76.0,102.0,96.0,0.0,6.0,0.0,38.0,0.0,12.0,94.0,0.0,69.0,94.0
8867,19.0,68.0,81.0,0.0,0.0,8.0,61.0,0.0,11.0,88.0,0.0,77.0,82.0
8868,52.0,4.0,57.0,0.0,8.0,0.0,31.0,0.0,48.0,56.0,0.0,55.0,93.0
8869,22.0,25.0,64.0,0.0,7.0,0.0,59.0,0.0,71.0,108.0,27.0,98.0,86.0
8870,0.0,41.0,66.0,0.0,22.0,0.0,32.0,0.0,76.0,91.0,41.0,75.0,99.0
8871,34.0,20.0,69.0,0.0,30.0,0.0,0.0,0.0,62.0,34.0,24.0,73.0,93.0
8872,56.0,23.0,69.0,0.0,92.0,0.0,0.0,0.0,10.0,0.0,40.0,77.0,53.0
8873,62.0,83.0,29.0,0.0,57.0,7.0,17.0,17.0,7.0,14.0,28.0,70.0,103.0
8874,93.0,71.0,56.0,0.0,5.0,0.0,0.0,5.0,21.0,67.0,0.0,9.0,89.0
8875,70.0,30.0,62.0,0.0,87.0,0.0,0.0,0.0,0.0,105.0,8.0,0.0,28.0
8876,25.0,26.0,38.0,0.0,25.0,0.0,5.0,2.0,10.0,72.0,0.0,43.0,30.0
8877,69.0,81.0,99.0,0.0,85.0,0.0,1.0,0.0,5.0,70.0,13.0,73.0,50.0
8878,41.0,98.0,17.0,0.0,72.0,0.0,0.0,6.0,0.0,41.0,0.0,69.0,85.0
8879,3.0,27.0,76.0,12.0,45.0,0.0,0.0,2.0,17.0,64.0,0.0,86.0,94.0
8880,16.0,64.0,86.0,0.0,46.0,73.0,0.0,0.0,12.0,34.0,14.0,82.0,53.0
8881,2.0,29.0,71.0,0.0,32.0,35.0,0.0,0.0,20.0,25.0,43.0,91.0,0.0
8882,36.0,4.0,53.0,0.0,27.0,24.0,23.0,0.0,9.0,37.0,7.0,61.0,0.0
8883,75.0,79.0,61.0,0.0,78.0,0.0,31.0,0.0,0.0,11.0,4.0,30.0,12.0
8884,36.0,110.0,25.0,0.0,103.0,53.0,41.0,46.0,0.0,56.0,3.0,43.0,0.0
8885,54.0,21.0,67.0,0.0,94.0,74.0,0.0,1.0,0.0,59.0,0.0,70.0,3.0
8886,60.0,9.0,56.0,0.0,86.0,94.0,4.0,4.0,13.0,59.0,7.0,73.0,0.0
8887,57.0,49.0,0.0,13.0,0.0,83.0,31.0,0.0,26.0,83.0,0.0,87.0,0.0
8888,59.0,57.0,0.0,25.0,29.0,52.0,79.0,31.0,51.0,53.0,8.0,110.0,0.0
8889,38.0,36.0,3.0,0.0,47.0,13.0,57.0,1.0,5.0,63.0,51.0,25.0,22.0
8890,38.0,17.0,6.0,0.0,79.0,0.0,46.0,9.0,0.0,80.0,5.0,67.0,37.0
8891,16.0,73.0,58.0,9.0,88.0,0.0,59.0,4.0,0.0,113.0,3.0,78.0,0.0
8892,72.0,31.0,73.0,23.0,105.0,51.0,73.0,0.0,42.0,51.0,0.0,41.0,66.0
8893,43.0,14.0,83.0,43.0,19.0,83.0,76.0,0.0,70.0,39.0,0.0,35.0,64.0
8894,62.0,67.0,63.0,0.0,80.0,72.0,5.0,6.0,79.0,65.0,0.0,7.0,75.0
8895,41.0,69.0,40.0,0.0,43.0,86.0,71.0,0.0,67.0,42.0,0.0,55.0,69.0
8896,37.0,28.0,84.0,0.0,71.0,75.0,45.0,0.0,86.0,0.0,0.0,67.0,73.0
8897,62.0,20.0,36.0,86.0,36.0,84.0,69.0,19.0,75.0,79.0,0.0,87.0,113.0
8898,59.0,38.0,11.0,64.0,44.0,75.0,75.0,15.0,53.0,86.0,0.0,62.0,62.0
8899,48.0,9.0,0.0,106.0,68.0,81.0,81.0,0.0,32.0,66.0,0.0,85.0,70.0
8900,49.0,92.0,3.0,105.0,94.0,7.0,75.0,14.0,0.0,67.0,0.0,95.0,49.0
8901,29.0,52.0,50.0,140.0,93.0,26.0,79.0,1.0,0.0,42.0,15.0,96.0,48.0
8902,50.0,48.0,50.0,47.0,10.0,39.0,80.0,17.0,0.0,55.0,20.0,93.0,9.0
8903,54.0,21.0,59.0,88.0,91.0,84.0,38.0,0.0,16.0,74.0,0.0,69.0,0.0
8904,31.0,27.0,35.0,135.0,110.0,30.0,25.0,0.0,0.0,105.0,10.0,54.0,0.0
8905,54.0,59.0,51.0,166.0,65.0,53.0,11.0,0.0,0.0,32.0,71.0,4.0,0.0
8906,66.0,1.0,0.0,121.0,78.0,110.0,47.0,0.0,0.0,0.0,31.0,0.0,0.0
8907,51.0,45.0,52.0,104.0,9.0,101.0,34.0,0.0,0.0,0.0,79.0,0.0,0.0
8908,50.0,105.0,81.0,64.0,0.0,19.0,0.0,0.0,0.0,63.0,27.0,0.0,50.0
8909,81.0,93.0,71.0,150.0,47.0,27.0,0.0,0.0,0.0,55.0,0.0,1.0,88.0
8910,20.0,74.0,97.0,171.8415318,36.0,50.0,0.0,27.0,0.0,74.0,0.0,14.0,91.0
8911,28.0,59.0,58.0,133.0,0.0,106.0,65.0,20.0,0.0,37.0,42.0,70.0,115.0
8912,2.0,31.0,87.0,168.0,0.0,60.0,105.0,28.0,16.0,3.0,49.0,57.0,50.0
8913,31.0,87.0,68.0,44.0,7.0,68.0,39.0,18.0,0.0,52.0,67.0,0.0,60.0
8914,67.0,78.0,14.0,122.0,78.0,91.0,31.0,18.0,38.0,29.0,67.0,3.0,61.0
8915,48.0,61.0,63.0,55.0,93.0,47.0,57.0,73.0,25.0,62.0,44.0,16.0,75.0
8916,62.0,57.0,33.0,118.0,96.0,24.0,49.0,70.0,6.0,124.0,52.0,15.0,84.0
8917,73.0,9.0,23.0,11.0,67.0,145.0,57.0,52.0,0.0,70.0,79.0,71.0,54.0
8918,91.0,14.0,29.0,114.0,86.0,105.0,42.0,80.0,52.0,67.0,54.0,68.0,59.0
8919,71.0,27.0,12.0,118.0,5.0,56.0,48.0,73.0,67.0,60.0,9.0,68.0,70.0
8920,65.0,74.0,17.0,127.0,23.0,47.0,33.0,43.0,86.0,73.0,48.0,75.0,81.0
8921,63.0,78.0,0.0,115.0,76.0,5.0,25.0,46.0,7.0,53.0,78.0,38.0,81.0
8922,55.0,107.0,0.0,86.0,20.0,13.0,43.0,15.0,45.0,80.0,0.0,78.0,73.0
8923,78.0,48.0,2.0,17.0,79.0,0.0,29.0,11.0,1.0,47.0,34.0,89.0,64.0
8924,68.0,83.0,8.0,24.0,58.0,0.0,3.0,0.0,3.0,60.0,3.0,101.0,53.0
8925,103.0,5.0,0.0,0.0,76.0,0.0,8.0,8.0,81.0,87.0,34.0,36.0,3.0
8926,71.0,24.0,29.0,20.0,59.0,3.0,36.0,20.0,13.0,57.0,56.0,55.0,0.0
8927,47.0,15.0,35.0,42.0,58.0,9.0,32.0,23.0,74.0,94.0,47.0,76.0,6.0
8928,38.0,30.0,50.0,0.0,12.0,0.0,89.0,0.0,4.0,0.0,15.0,84.0,81.0
8929,79.0,66.0,21.0,0.0,24.0,0.0,67.0,0.0,0.0,19.0,30.0,65.0,56.0
8930,70.0,8.0,38.0,8.0,0.0,0.0,48.0,0.0,0.0,55.0,0.0,25.0,110.0
8931,80.0,10.0,59.0,0.0,30.0,0.0,12.0,0.0,59.0,49.0,0.0,0.0,58.0
8932,71.0,58.0,25.0,0.0,1.0,0.0,42.0,21.0,45.0,89.0,0.0,0.0,79.0
8933,53.0,34.0,16.0,0.0,56.0,0.0,24.0,76.0,58.0,75.0,18.0,12.0,17.0
8934,74.0,60.0,10.0,11.0,42.0,30.0,0.0,64.0,58.0,109.0,58.0,7.0,85.0
