t,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13
17623,22.0,18.0,35.0,63.0,0.0,54.0,24.0,35.0,38.0,76.0,18.0,25.0,0.0
17624,38.0,10.0,18.0,7.0,0.0,51.0,25.0,39.0,73.0,41.0,1.0,18.0,29.0
17625,6.0,9.0,24.0,15.0,0.0,57.0,68.0,104.0,54.0,51.0,36.0,91.0,51.0
17626,0.0,33.0,30.0,60.0,0.0,67.0,27.0,14.0,66.0,49.0,39.0,50.0,44.0
17627,45.0,85.0,4.0,2.0,0.0,16.0,48.0,43.0,32.0,60.0,44.0,3.0,31.0
17628,25.0,46.0,26.0,15.0,0.0,34.0,38.0,60.0,76.0,28.0,55.0,12.0,63.0
17629,28.0,57.0,39.0,26.0,0.0,10.0,8.0,79.0,57.0,14.0,58.0,44.0,66.0
17630,0.0,20.0,40.0,62.0,0.0,8.0,34.0,61.0,70.0,61.0,58.0,38.0,26.0
17631,17.0,41.0,35.0,54.0,0.0,40.0,30.0,56.0,80.0,57.0,43.0,60.0,46.0
17632,3.0,21.0,20.0,39.0,0.0,8.0,70.0,80.0,68.0,54.0,18.0,26.0,46.0
17633,3.0,4.0,37.0,61.0,0.0,1.0,79.0,72.0,95.0,13.0,2.0,67.0,68.0
17634,15.0,20.0,34.0,49.0,0.0,25.0,23.0,62.0,98.0,58.0,0.0,27.0,61.0
17635,34.0,27.0,63.0,70.0,0.0,60.0,43.0,46.0,75.0,75.0,0.0,50.0,57.0
17636,42.0,17.0,35.0,45.0,0.0,53.0,8.0,59.0,57.0,57.0,0.0,46.0,35.0
17637,18.0,58.0,37.0,50.0,0.0,45.0,38.0,59.0,110.0,38.0,21.0,57.0,31.0
17638,15.0,12.0,9.0,51.0,0.0,27.0,13.0,50.0,91.0,27.0,6.0,112.927108,0.0
17639,3.0,15.0,18.0,56.0,0.0,1.0,48.0,56.0,83.0,60.0,51.0,76.0,0.0
17640,20.0,15.0,17.0,80.0,0.0,0.0,24.0,44.0,80.0,78.0,84.0,67.0,0.0
17641,41.0,14.0,30.0,41.0,0.0,4.0,24.0,52.0,101.0,56.0,46.0,33.0,0.0
17642,15.0,38.0,17.0,33.0,0.0,0.0,35.0,65.0,101.0,21.0,28.0,96.0,0.0
17643,31.0,65.0,20.0,48.0,0.0,0.0,17.0,22.0,72.0,58.0,61.0,47.0,7.0
17644,6.0,50.0,21.0,50.0,0.0,0.0,24.0,48.0,105.0,29.0,36.0,21.0,31.0
17645,33.0,6.0,7.0,22.0,0.0,0.0,53.0,49.0,49.0,5.0,64.0,21.0,0.0
17646,30.0,75.0,15.0,0.0,0.0,0.0,58.0,116.0874845,75.0,17.0,82.0,34.0,42.0
17647,17.0,66.0,3.0,9.0,0.0,0.0,26.0,83.0,78.0,40.0,92.0,28.0,13.0
17648,52.0,61.0,3.0,41.0,0.0,0.0,30.0,21.0,40.0,55.0,59.0,47.0,50.0
17649,7.0,53.0,28.0,30.0,0.0,0.0,41.0,44.0,45.0,77.0,21.0,90.0,54.0
17650,3.0,27.0,2.0,56.0,0.0,0.0,29.0,12.0,30.0,39.0,11.0,44.0,48.0
17651,0.0,54.0,32.0,49.0,0.0,7.0,20.0,65.0,14.0,42.0,34.0,9.0,33.0
17652,16.0,27.0,41.0,71.0,0.0,17.0,56.0,86.0,79.0,63.0,63.0,28.0,63.0
17653,16.0,33.0,37.0,50.0,0.0,2.0,42.0,59.0,43.0,49.0,66.0,12.0,20.0
17654,46.0,5.0,10.0,61.0,0.0,0.0,31.0,62.0,32.0,27.0,23.0,17.0,25.0
17655,19.0,0.0,2.0,48.0,0.0,0.0,28.0,52.0,17.0,4.0,73.0,61.0,88.0
17656,2.0,31.0,26.0,34.0,0.0,0.0,47.0,45.0,0.0,73.0,72.0,24.0,47.0
17657,41.0,82.0,2.0,38.0,0.0,2.0,24.0,44.0,14.0,33.0,48.0,42.0,59.0
17658,12.0,23.0,18.0,8.0,0.0,10.0,46.0,83.0,11.0,18.0,54.0,3.0,19.0
17659,37.0,21.0,43.0,24.0,0.0,0.0,56.0,66.0,3.0,53.0,25.0,27.0,25.0
17660,0.0,14.0,24.0,43.0,0.0,2.0,20.0,62.0,0.0,46.0,61.0,41.0,56.0
17661,0.0,13.0,38.0,57.0,0.0,1.0,40.0,64.0,1.0,29.0,77.0,30.0,26.0
17662,40.0,16.0,47.0,49.0,14.0,4.0,79.0,69.0,0.0,49.0,74.0,24.0,33.0
17663,33.0,42.0,36.0,36.0,0.0,2.0,17.0,67.0,0.0,40.0,76.0,72.0,83.0
17664,0.0,44.0,15.0,0.0,28.0,1.0,27.0,39.0,0.0,10.0,54.0,1.0,50.0
17665,13.0,22.0,20.0,46.0,44.0,0.0,67.0,50.0,0.0,49.0,59.0,11.0,33.0
17666,0.0,43.0,17.0,43.0,2.0,0.0,14.0,66.0,0.0,37.0,68.0,41.0,43.0
17667,1.0,2.0,18.0,27.0,0.0,14.0,39.0,70.0,0.0,64.0,46.0,19.0,53.0
17668,8.0,65.0,43.0,43.0,0.0,48.0,7.0,100.0,0.0,9.0,65.0,88.0,28.0
17669,32.0,27.0,10.0,21.0,0.0,54.0,9.0,90.0,0.0,89.0,47.0,84.0,41.0
17670,23.0,17.0,0.0,24.0,12.0,0.0,47.0,58.0,0.0,20.0,17.0,78.0,10.0
17671,4.0,24.0,24.0,38.0,30.0,5.0,56.0,54.0,0.0,13.0,16.0,112.927108,5.0
17672,5.0,98.0,7.0,20.0,9.0,0.0,18.0,84.0,0.0,40.0,0.0,46.0,18.0
17673,23.0,36.0,14.0,35.0,33.0,0.0,53.0,73.0,0.0,65.0,10.0,45.0,43.0
17674,0.0,15.0,35.0,5.0,41.0,92.0,4.0,44.0,0.0,29.0,77.0,25.0,45.0
17675,15.0,5.0,11.0,9.0,0.0,23.0,53.0,19.0,0.0,27.0,43.0,4.0,44.0
17676,0.0,73.0,33.0,8.0,61.0,0.0,31.0,16.0,3.0,40.0,39.0,35.0,44.0
17677,0.0,65.0,73.0,42.0,75.0,20.0,0.0,27.0,4.0,35.0,75.0,43.0,0.0
17678,9.0,57.0,39.0,60.0,78.0,57.0,63.0,110.0,0.0,12.0,83.0,73.0,13.0
17679,9.0,53.0,39.0,26.0,15.0,13.0,18.0,89.0,7.0,29.0,26.0,84.0,19.0
17680,15.0,74.0,37.0,37.0,50.0,43.0,46.0,60.0,7.0,44.0,58.0,76.0,25.0
17681,13.0,46.0,11.0,48.0,3.0,63.0,48.0,48.0,0.0,3.0,73.0,45.0,64.0
17682,16.0,57.0,20.0,38.0,0.0,23.0,79.0,56.0,0.0,34.0,41.0,112.927108,46.0
17683,14.0,7.0,56.0,48.0,10.0,8.0,59.0,55.0,0.0,111.0,69.0,77.0,57.0
17684,12.0,74.0,44.0,56.0,9.0,0.0,42.0,74.0,0.0,34.0,8.0,57.0,38.0
17685,31.0,16.0,36.0,82.0,19.0,19.0,42.0,59.0,0.0,43.0,7.0,34.0,57.0
17686,0.0,31.0,13.0,72.0,52.0,28.0,38.0,60.0,0.0,38.0,35.0,25.0,52.0
17687,0.0,95.0,0.0,57.0,32.0,13.0,17.0,66.0,0.0,53.0,0.0,26.0,37.0
17688,26.0,69.0,8.0,32.0,36.0,2.0,19.0,57.0,6.0,65.0,23.0,15.0,8.0
17689,44.0,78.0,43.0,31.0,48.0,0.0,45.0,39.0,10.0,33.0,53.0,44.0,31.0
17690,9.0,63.0,40.0,45.0,38.0,6.0,61.0,49.0,5.0,31.0,44.0,21.0,28.0
17691,0.0,48.0,35.0,54.0,65.0,0.0,26.0,57.0,0.0,17.0,57.0,42.0,39.0
17692,0.0,58.0,24.0,11.0,63.0,0.0,48.0,22.0,0.0,61.0,44.0,30.0,16.0
17693,10.0,52.0,34.0,47.0,15.0,0.0,69.0,43.0,8.0,30.0,68.0,18.0,67.0
17694,26.0,36.0,3.0,53.0,3.0,0.0,54.0,102.0,0.0,57.0,84.0,31.0,51.0
17695,15.0,28.0,20.0,18.0,67.0,1.0,31.0,59.0,0.0,69.0,58.0,8.0,58.0
17696,51.0,35.0,33.0,39.0,60.0,2.0,54.0,46.0,0.0,84.0,35.0,47.0,37.0
17697,0.0,60.0,1.0,36.0,66.0,11.0,28.0,74.0,0.0,13.0,85.0,51.0,49.0
17698,0.0,48.0,11.0,32.0,46.0,1.0,38.0,68.0,0.0,44.0,35.0,12.0,65.0
17699,0.0,43.0,24.0,27.0,25.0,0.0,43.0,18.0,0.0,70.0,85.0,0.0,42.0
17700,32.0,22.0,4.0,49.0,28.0,0.0,37.0,16.0,0.0,31.0,83.0,9.0,70.0
17701,55.0,0.0,22.0,16.0,33.0,0.0,45.0,13.0,24.0,58.0,51.0,44.0,40.0
17702,30.0,0.0,8.0,30.0,4.0,0.0,32.0,91.0,12.0,67.0,45.0,69.0,4.0
17703,52.0,0.0,38.0,29.0,27.0,0.0,68.0,56.0,0.0,17.0,36.0,55.0,18.0
17704,28.0,10.0,43.0,8.0,63.0,0.0,66.0,46.0,0.0,56.0,26.0,35.0,45.0
17705,33.0,1.0,29.0,18.0,53.0,0.0,55.0,73.0,12.0,75.0,10.0,77.0,17.0
17706,30.0,0.0,8.0,30.0,28.0,0.0,52.0,61.0,23.0,38.0,22.0,62.0,92.0
17707,27.0,0.0,44.0,0.0,52.0,0.0,2.0,57.0,0.0,12.0,47.0,31.0,76.0
17708,32.0,8.0,47.0,10.0,40.0,0.0,6.0,60.0,0.0,13.0,43.0,44.0,36.0
17709,46.0,0.0,27.0,15.0,56.0,0.0,55.0,52.0,0.0,12.0,40.0,11.0,74.0
17710,49.0,0.0,17.0,0.0,55.0,0.0,47.0,71.0,0.0,16.0,17.0,102.0,72.0
17711,3.0,0.0,43.0,0.0,41.0,0.0,51.0,13.0,0.0,27.0,55.0,27.0,109.0
17712,3.0,0.0,40.0,0.0,75.0,0.0,10.0,23.0,0.0,39.0,36.0,8.0,64.0
17713,0.0,0.0,44.0,0.0,19.0,0.0,51.0,69.0,0.0,52.0,2.0,18.0,30.0
17714,0.0,0.0,37.0,0.0,0.0,0.0,14.0,74.0,0.0,29.0,48.0,36.0,87.0
17715,0.0,0.0,29.0,0.0,14.0,0.0,16.0,44.0,0.0,26.0,41.0,68.0,73.0
17716,0.0,0.0,27.0,0.0,28.0,0.0,31.0,47.0,0.0,56.0,74.0,4.0,24.0
17717,0.0,0.0,25.0,0.0,75.0,0.0,28.0,38.0,0.0,24.0,52.0,4.0,56.0
17718,15.0,0.0,40.0,0.0,84.0,0.0,19.0,87.0,0.0,76.0,57.0,0.0,17.0
17719,23.0,0.0,10.0,0.0,83.0,0.0,16.0,65.0,0.0,82.0,12.0,13.0,10.0
17720,52.0,0.0,19.0,0.0,44.0,0.0,38.0,68.0,0.0,30.0,15.0,55.0,0.0
17721,39.0,0.0,62.0,0.0,36.0,0.0,41.0,53.0,0.0,19.0,25.0,5.0,25.0
17722,12.0,0.0,54.0,0.0,35.0,31.0,0.0,55.0,0.0,51.0,18.0,31.0,14.0
17723,8.0,0.0,26.0,0.0,18.0,19.0,21.0,59.0,0.0,62.0,9.0,35.0,2.0
17724,7.0,0.0,31.0,0.0,47.0,11.0,60.0,66.0,0.0,82.0,19.0,44.0,0.0
17725,46.0,28.0,19.0,0.0,24.0,52.0,18.0,57.0,0.0,47.0,65.0,17.0,0.0
17726,15.0,7.0,9.0,0.0,88.0,25.0,37.0,89.0,0.0,43.0,33.0,47.0,0.0
17727,61.0,0.0,13.0,0.0,52.0,0.0,25.0,19.0,3.0,17.0,89.0,3.0,0.0
17728,33.0,0.0,29.0,0.0,70.0,13.0,20.0,23.0,0.0,30.0,59.0,35.0,0.0
17729,17.0,0.0,0.0,18.0,52.0,37.0,41.0,66.0,0.0,71.0,105.0,2.0,0.0
17730,0.0,0.0,14.0,0.0,114.3688469,4.0,35.0,59.0,0.0,46.0,78.0,2.0,0.0
17731,9.0,0.0,10.0,0.0,65.0,14.0,53.0,52.0,5.0,74.0,55.0,52.0,0.0
17732,21.0,0.0,47.0,1.0,34.0,25.0,56.0,42.0,49.0,54.0,65.0,83.0,0.0
17733,20.0,0.0,25.0,0.0,31.0,0.0,54.0,39.0,26.0,52.0,73.0,34.0,0.0
17734,26.0,0.0,31.0,0.0,72.0,29.0,51.0,21.0,14.0,42.0,81.0,29.0,0.0
17735,0.0,1.0,8.0,0.0,17.0,53.0,0.0,14.0,31.0,66.0,13.0,10.0,0.0
17736,4.0,0.0,19.0,9.0,0.0,0.0,14.0,9.0,0.0,29.0,25.0,0.0,4.0
17737,4.0,4.0,39.0,0.0,0.0,0.0,50.0,17.0,0.0,68.0,10.0,65.0,0.0
17738,30.0,0.0,42.0,0.0,0.0,0.0,59.0,60.0,22.0,22.0,0.0,71.0,0.0
17739,35.0,8.0,23.0,0.0,0.0,0.0,46.0,55.0,12.0,60.0,5.0,40.0,0.0
17740,59.0,0.0,7.0,0.0,0.0,0.0,10.0,72.0,0.0,76.0,0.0,17.0,13.0
17741,32.0,0.0,16.0,0.0,53.0,23.0,7.0,84.0,0.0,54.0,58.0,27.0,4.0
17742,24.0,0.0,40.0,0.0,56.0,17.0,40.0,45.0,5.0,25.0,16.0,1.0,0.0
17743,2.0,0.0,25.0,0.0,83.0,57.0,13.0,47.0,17.0,16.0,58.0,20.0,0.0
17744,7.0,0.0,37.0,0.0,61.0,40.0,41.0,38.0,57.0,0.0,26.0,0.0,0.0
17745,0.0,0.0,22.0,0.0,70.0,28.0,54.0,89.0,61.0,56.0,10.0,13.0,0.0
17746,0.0,0.0,33.0,0.0,29.0,5.0,48.0,57.0,37.0,68.0,15.0,13.0,0.0
17747,9.0,0.0,8.0,0.0,0.0,5.0,13.0,61.0,7.0,64.0,0.0,9.0,0.0
17748,28.0,0.0,11.0,0.0,75.0,41.0,33.0,44.0,10.0,29.0,5.0,0.0,0.0
17749,25.0,0.0,29.0,0.0,63.0,55.0,53.0,69.0,0.0,30.0,68.0,16.0,0.0
17750,2.0,0.0,10.0,0.0,28.0,81.0,18.0,57.0,2.0,60.0,73.0,14.0,0.0
17751,22.0,0.0,15.0,0.0,63.0,105.0,40.0,38.0,84.0,42.0,63.0,0.0,15.0
17752,19.0,0.0,19.0,0.0,78.0,75.0,35.0,51.0,75.0,76.0,32.0,5.0,0.0
17753,26.0,0.0,17.0,0.0,66.0,63.0,36.0,66.0,40.0,37.0,52.0,15.0,0.0
17754,0.0,0.0,29.0,0.0,47.0,69.0,29.0,83.0,40.0,27.0,96.0,7.0,0.0
17755,0.0,0.0,22.0,0.0,44.0,48.0,27.0,23.0,8.0,15.0,90.0,17.0,0.0
17756,43.0,0.0,30.0,0.0,70.0,25.0,53.0,48.0,0.0,0.0,56.0,12.0,0.0
17757,27.0,0.0,15.0,0.0,79.0,42.0,46.0,35.0,0.0,32.0,11.0,0.0,0.0
17758,8.0,12.0,9.0,0.0,64.0,14.0,47.0,48.0,5.0,26.0,23.0,0.0,0.0
17759,11.0,0.0,33.0,13.0,9.0,59.0,22.0,51.0,46.0,46.0,46.0,0.0,0.0
17760,48.0,0.0,9.0,0.0,19.0,45.0,2.0,62.0,65.0,18.0,27.0,0.0,0.0
17761,37.0,0.0,0.0,0.0,17.0,50.0,18.0,33.0,48.0,57.0,50.0,0.0,0.0
17762,43.0,0.0,18.0,0.0,62.0,26.0,0.0,67.0,46.0,96.0,31.0,0.0,0.0
17763,26.0,11.0,49.0,0.0,94.0,54.0,24.0,77.0,50.0,65.0,71.0,0.0,0.0
17764,9.0,17.0,37.0,0.0,89.0,13.0,59.0,55.0,87.0,0.0,29.0,0.0,0.0
17765,28.0,0.0,19.0,4.0,112.0,18.0,21.0,46.0,70.0,27.0,21.0,2.0,2.0
17766,23.0,0.0,38.0,1.0,114.3688469,31.0,26.0,47.0,71.0,24.0,58.0,0.0,0.0
17767,17.0,0.0,16.0,0.0,90.0,75.0,41.0,54.0,95.0,19.0,4.0,0.0,0.0
17768,44.0,37.0,0.0,0.0,76.0,44.0,27.0,30.0,53.0,13.0,2.0,0.0,0.0
17769,28.0,0.0,2.0,6.0,63.0,22.0,62.0,75.0,89.0,60.0,0.0,0.0,0.0
17770,57.0,0.0,29.0,0.0,51.0,27.0,26.0,76.0,111.0,21.0,0.0,0.0,0.0
17771,42.0,0.0,25.0,0.0,24.0,46.0,92.80794454,53.0,60.0,0.0,0.0,0.0,0.0
17772,28.0,0.0,24.0,0.0,28.0,17.0,33.0,41.0,59.0,13.0,12.0,5.0,2.0
17773,40.0,0.0,44.0,28.0,77.0,23.0,19.0,57.0,72.0,1.0,61.0,0.0,0.0
17774,35.0,0.0,25.0,0.0,45.0,0.0,60.0,83.0,55.0,3.0,90.0,0.0,0.0
17775,21.0,0.0,27.0,0.0,97.0,35.0,33.0,45.0,54.0,0.0,62.0,0.0,2.0
17776,31.0,1.0,28.0,0.0,104.0,12.0,80.0,62.0,67.0,28.0,36.0,0.0,0.0
17777,9.0,7.0,18.0,6.0,75.0,0.0,40.0,55.0,92.0,66.0,1.0,1.0,0.0
17778,1.0,10.0,35.0,6.0,67.0,0.0,80.0,44.0,88.0,57.0,14.0,2.0,0.0
17779,38.0,0.0,37.0,2.0,29.0,3.0,46.0,37.0,77.0,60.0,33.0,0.0,43.0
17780,40.0,0.0,22.0,0.0,100.0,35.0,39.0,85.0,80.0,76.0,55.0,0.0,1.0
17781,27.0,0.0,29.0,0.0,104.0,7.0,67.0,62.0,85.0,57.0,63.0,0.0,0.0
17782,44.0,0.0,8.0,0.0,72.0,0.0,39.0,52.0,24.0,40.0,72.0,0.0,0.0
17783,5.0,0.0,0.0,0.0,77.0,9.0,15.0,48.0,84.0,0.0,97.0,12.0,17.0
17784,2.0,0.0,8.0,0.0,47.0,0.0,0.0,71.0,39.0,16.0,42.0,1.0,19.0
17785,8.0,0.0,18.0,13.0,8.0,10.0,0.0,79.0,80.0,11.0,65.0,0.0,16.0
17786,6.0,0.0,0.0,0.0,17.0,34.0,0.0,55.0,44.0,2.0,37.0,0.0,17.0
17787,51.0,0.0,0.0,38.0,22.0,62.0,7.0,67.0,103.0,22.0,42.0,0.0,6.0
17788,58.0,0.0,9.0,48.0,105.0,41.0,0.0,80.0,73.0,63.0,55.0,2.0,28.0
17789,21.0,0.0,38.0,41.0,40.0,20.0,14.0,54.0,52.0,46.0,5.0,15.0,13.0
17790,52.0,0.0,29.0,39.0,50.0,16.0,11.0,73.0,41.0,32.0,0.0,15.0,56.0
17791,11.0,0.0,48.0,0.0,75.0,19.0,47.0,61.0,48.0,22.0,44.0,9.0,14.0
17792,36.0,0.0,12.0,0.0,56.0,13.0,11.0,37.0,104.0,29.0,0.0,43.0,0.0
17793,44.0,0.0,28.0,2.0,86.0,41.0,13.0,64.0,58.0,44.0,20.0,46.0,0.0
17794,17.0,0.0,13.0,8.0,22.0,36.0,1.0,67.0,66.0,22.0,70.0,70.0,0.0
17795,46.0,9.0,30.0,20.0,70.0,35.0,4.0,75.0,88.0,26.0,68.0,20.0,0.0
17796,16.0,11.0,50.0,22.0,42.0,10.0,33.0,34.0,78.0,1.0,80.0,40.0,0.0
17797,41.0,0.0,36.0,26.0,0.0,14.0,63.0,34.0,48.0,29.0,31.0,26.0,0.0
17798,18.0,0.0,45.0,16.0,2.0,56.0,26.0,6.0,65.0,51.0,30.0,57.0,11.0
17799,45.0,1.0,8.0,26.0,30.0,44.0,12.0,9.0,42.0,17.0,11.0,29.0,36.0
17800,0.0,0.0,16.0,32.0,88.0,32.0,23.0,53.0,85.0,44.0,40.0,32.0,8.0
17801,6.0,0.0,2.0,60.0,90.0,0.0,18.0,48.0,23.0,20.0,53.0,30.0,3.0
17802,3.0,0.0,48.0,56.0,91.0,4.0,8.0,81.0,24.0,22.0,65.0,0.0,14.0
17803,0.0,0.0,3.0,57.0,78.0,0.0,16.0,100.0,22.0,36.0,55.0,6.0,0.0
17804,11.0,0.0,10.0,49.0,83.0,0.0,0.0,53.0,71.0,38.0,57.0,41.0,22.0
17805,31.0,0.0,30.0,40.0,19.0,1.0,0.0,43.0,5.0,37.0,32.0,38.0,23.0
17806,36.0,0.0,21.0,37.0,10.0,0.0,33.0,51.0,0.0,26.0,55.0,23.0,13.0
17807,38.0,0.0,23.0,34.0,76.0,0.0,11.0,54.0,0.0,9.0,35.0,44.0,11.0
17808,25.0,8.0,0.0,12.0,82.0,0.0,22.0,44.0,0.0,12.0,24.0,3.0,11.0
17809,36.0,11.0,0.0,3.0,52.0,0.0,9.0,61.0,0.0,37.0,50.0,20.0,14.0
17810,42.0,0.0,9.0,34.0,53.0,0.0,12.0,66.0,0.0,66.0,54.0,25.0,13.0
17811,25.0,0.0,18.0,31.0,29.0,3.0,2.0,52.0,0.0,1.0,48.0,37.0,21.0
17812,8.0,0.0,42.0,47.0,73.0,37.0,0.0,49.0,0.0,33.0,59.0,21.0,30.0
17813,10.0,0.0,48.0,20.0,18.0,50.0,8.0,58.0,0.0,42.0,20.0,33.0,66.0
17814,7.0,0.0,42.0,42.0,71.0,58.0,0.0,52.0,0.0,11.0,24.0,26.0,41.0
17815,11.0,0.0,41.0,44.0,79.0,57.0,11.0,54.0,4.0,11.0,50.0,100.0,19.0
17816,4.0,0.0,25.0,62.0,97.0,35.0,0.0,44.0,22.0,77.0,5.0,49.0,0.0
17817,14.0,0.0,71.0,55.0,87.0,45.0,0.0,55.0,0.0,6.0,0.0,20.0,4.0
17818,9.0,0.0,28.0,68.0,53.0,9.0,0.0,64.0,3.0,18.0,0.0,86.0,11.0
17819,18.0,24.0,43.0,3.0,44.0,32.0,8.0,90.0,10.0,9.0,0.0,88.0,67.0
17820,0.0,0.0,46.0,32.0,23.0,5.0,5.0,78.0,3.0,14.0,0.0,20.0,66.0
17821,0.0,0.0,55.0,29.0,16.0,1.0,0.0,50.0,0.0,30.0,0.0,8.0,41.0
17822,16.0,7.0,36.0,38.0,25.0,74.0,20.0,46.0,0.0,37.0,0.0,0.0,10.0
17823,0.0,0.0,27.0,30.0,34.0,53.0,4.0,50.0,5.0,22.0,0.0,30.0,16.0
17824,0.0,0.0,55.0,68.0,56.0,39.0,23.0,62.0,6.0,6.0,0.0,54.0,45.0
17825,0.0,0.0,23.0,57.0,58.0,76.0,3.0,65.0,0.0,16.0,0.0,12.0,10.0
17826,12.0,0.0,43.0,32.0,55.0,49.0,0.0,55.0,0.0,6.0,0.0,54.0,28.0
17827,0.0,0.0,26.0,51.0,43.0,61.0,0.0,47.0,0.0,0.0,2.0,56.0,43.0
17828,24.0,0.0,4.0,49.0,35.0,65.0,0.0,12.0,0.0,24.0,0.0,38.0,23.0
17829,13.0,0.0,16.0,45.0,27.0,43.0,0.0,20.0,2.0,34.0,0.0,20.0,50.0
17830,52.0,0.0,14.0,0.0,2.0,26.0,0.0,105.0,4.0,40.0,0.0,45.0,37.0
17831,28.0,0.0,0.0,4.0,22.0,12.0,0.0,36.0,0.0,34.0,0.0,41.0,9.0
17832,0.0,0.0,5.0,55.0,1.0,36.0,0.0,78.0,0.0,8.0,0.0,46.0,42.0
17833,0.0,0.0,0.0,29.0,22.0,58.0,0.0,63.0,0.0,3.0,0.0,6.0,15.0
17834,0.0,5.0,13.0,28.0,14.0,37.0,0.0,55.0,6.0,0.0,0.0,14.0,31.0
17835,0.0,0.0,1.0,31.0,26.0,22.0,0.0,71.0,0.0,11.0,17.0,25.0,35.0
17836,0.0,4.0,0.0,9.0,12.0,9.0,0.0,41.0,0.0,4.0,0.0,8.0,29.0
17837,0.0,0.0,0.0,3.0,0.0,0.0,0.0,47.0,0.0,6.0,0.0,11.0,34.0
17838,0.0,0.0,0.0,53.0,1.0,0.0,0.0,55.0,0.0,19.0,0.0,67.0,41.0
17839,0.0,4.0,0.0,45.0,0.0,33.0,0.0,61.0,0.0,2.0,29.0,79.0,12.0
17840,0.0,8.0,0.0,7.0,0.0,38.0,0.0,51.0,0.0,3.0,0.0,105.0,36.0
17841,0.0,41.0,0.0,49.0,0.0,33.0,0.0,79.0,0.0,0.0,0.0,50.0,30.0
17842,0.0,8.0,0.0,32.0,0.0,22.0,0.0,37.0,0.0,0.0,0.0,25.0,32.0
17843,0.0,0.0,0.0,11.0,0.0,42.0,0.0,62.0,0.0,0.0,0.0,8.0,10.0
17844,0.0,19.0,0.0,6.0,0.0,49.0,0.0,78.0,2.0,0.0,0.0,21.0,0.0
17845,1.0,50.0,31.0,0.0,0.0,29.0,0.0,47.0,0.0,0.0,0.0,56.0,0.0
17846,15.0,19.0,0.0,4.0,0.0,51.0,0.0,41.0,0.0,1.0,4.0,64.0,1.0
17847,0.0,29.0,0.0,0.0,0.0,10.0,0.0,46.0,5.0,0.0,2.0,32.0,38.0
17848,0.0,17.0,0.0,0.0,0.0,28.0,0.0,20.0,0.0,0.0,0.0,9.0,64.0
17849,18.0,53.0,0.0,11.0,0.0,12.0,0.0,27.0,0.0,0.0,0.0,23.0,16.0
17850,0.0,35.0,0.0,15.0,0.0,25.0,0.0,101.0,0.0,0.0,0.0,47.0,14.0
17851,0.0,22.0,0.0,0.0,5.0,17.0,0.0,51.0,0.0,15.0,0.0,26.0,36.0
17852,0.0,18.0,0.0,0.0,6.0,47.0,0.0,63.0,0.0,0.0,0.0,28.0,10.0
17853,0.0,8.0,0.0,0.0,0.0,34.0,0.0,60.0,0.0,5.0,0.0,1.0,3.0
17854,0.0,81.0,0.0,0.0,3.0,77.0,0.0,61.0,0.0,48.0,0.0,28.0,20.0
17855,0.0,13.0,0.0,0.0,0.0,57.0,0.0,71.0,0.0,0.0,0.0,31.0,18.0
17856,0.0,0.0,0.0,0.0,0.0,36.0,0.0,38.0,0.0,0.0,0.0,17.0,88.0
17857,0.0,6.0,0.0,20.0,0.0,43.0,0.0,59.0,0.0,0.0,0.0,15.0,25.0
17858,0.0,50.0,0.0,0.0,0.0,32.0,0.0,74.0,0.0,0.0,0.0,24.0,15.0
17859,0.0,48.0,0.0,0.0,0.0,25.0,46.0,53.0,0.0,0.0,0.0,47.0,51.0
17860,0.0,22.0,0.0,0.0,0.0,0.0,0.0,78.0,6.0,0.0,2.0,21.0,3.0
17861,0.0,70.0,0.0,0.0,17.0,54.0,0.0,58.0,3.0,0.0,12.0,53.0,0.0
17862,38.0,40.0,0.0,0.0,17.0,65.0,0.0,62.0,0.0,0.0,18.0,43.0,0.0
17863,45.0,44.0,0.0,0.0,0.0,62.0,8.0,57.0,0.0,0.0,0.0,13.0,10.0
17864,39.0,64.0,16.0,17.0,7.0,55.0,41.0,24.0,0.0,0.0,0.0,30.0,0.0
17865,49.0,41.0,0.0,0.0,0.0,61.0,15.0,10.0,0.0,0.0,0.0,51.0,0.0
17866,40.0,27.0,0.0,5.0,0.0,58.0,10.0,42.0,0.0,0.0,0.0,50.0,8.0
17867,19.0,25.0,0.0,0.0,0.0,74.0,12.0,60.0,0.0,0.0,0.0,33.0,6.0
17868,17.0,46.0,0.0,0.0,0.0,57.0,0.0,68.0,0.0,0.0,0.0,46.0,0.0
17869,28.0,53.0,0.0,0.0,0.0,19.0,38.0,57.0,17.0,0.0,4.0,11.0,2.0
17870,0.0,50.0,0.0,0.0,0.0,31.0,16.0,57.0,0.0,0.0,2.0,4.0,11.0
17871,0.0,27.0,0.0,0.0,0.0,12.0,39.0,42.0,0.0,0.0,0.0,2.0,33.0
17872,0.0,43.0,0.0,0.0,0.0,14.0,56.0,43.0,0.0,34.0,41.0,25.0,7.0
17873,27.0,40.0,0.0,0.0,0.0,41.0,21.0,89.0,0.0,0.0,17.0,31.0,4.0
17874,47.0,10.0,0.0,3.0,0.0,47.0,0.0,58.0,19.0,0.0,12.0,40.0,0.0
17875,2.0,20.0,0.0,0.0,0.0,12.0,12.0,72.0,13.0,0.0,29.0,77.0,0.0
