t,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13
56,35.357142857142854,46.857142857142854,34.07142857142857,39.785714285714285,50.81206049285714,56.57142857142857,36.642857142857146,49.857142857142854,60.5,40.92857142857143,24.285714285714285,9.928571428571429,16.428571428571427
57,36.07142857142857,46.5,20.714285714285715,44.214285714285715,44.214285714285715,50.07142857142857,34.142857142857146,60.07142857142857,69.35714285714286,34.07142857142857,38.357142857142854,12.5,18.5
58,38.214285714285715,43.142857142857146,12.785714285714286,40.642857142857146,45.07142857142857,45.5,44.57142857142857,64.28571428571429,67.35714285714286,46.357142857142854,34.857142857142854,28.28050771428571,25.714285714285715
59,35.42857142857143,52.86546705714285,20.428571428571427,39.92857142857143,50.285714285714285,51.642857142857146,45.57142857142857,58.714285714285715,63.714285714285715,45.214285714285715,41.214285714285715,21.285714285714285,24.642857142857142
60,38.42857142857143,55.42857142857143,18.5,30.29051337285714,33.38348906428571,40.714285714285715,49.357142857142854,62.57142857142857,59.92857142857143,36.07142857142857,34.42857142857143,24.642857142857142,24.428571428571427
61,40.642857142857146,41.42857142857143,25.214285714285715,39.642857142857146,36.785714285714285,53.642857142857146,50.785714285714285,59.57142857142857,60.642857142857146,34.857142857142854,36.857142857142854,20.714285714285715,30.285714285714285
62,39.92857142857143,49.714285714285715,30.214285714285715,47.714285714285715,30.071428571428573,59.0,48.92857142857143,56.363391750000005,51.857142857142854,31.714285714285715,37.57142857142857,16.071428571428573,29.285714285714285
63,34.642857142857146,48.357142857142854,21.571428571428573,43.92857142857143,33.142857142857146,69.07142857142857,40.857142857142854,67.14285714285714,49.214285714285715,36.142857142857146,32.357142857142854,24.071428571428573,41.5
64,40.785714285714285,34.642857142857146,23.071428571428573,58.57142857142857,31.142857142857142,70.42857142857143,41.42857142857143,57.142857142857146,64.14285714285714,34.785714285714285,34.785714285714285,30.142857142857142,29.5
65,45.714285714285715,40.357142857142854,22.5,50.142857142857146,26.071428571428573,63.07142857142857,41.285714285714285,48.142857142857146,58.57142857142857,29.285714285714285,38.857142857142854,27.428571428571427,29.357142857142858
66,41.92857142857143,45.714285714285715,26.571428571428573,40.57142857142857,14.571428571428571,50.42857142857143,40.714285714285715,49.857142857142854,62.785714285714285,22.714285714285715,40.714285714285715,25.285714285714285,26.714285714285715
67,42.07142857142857,48.714285714285715,24.714285714285715,41.92857142857143,21.357142857142858,48.142857142857146,46.857142857142854,57.92857142857143,59.92857142857143,31.285714285714285,47.642857142857146,19.928571428571427,29.071428571428573
68,39.42857142857143,45.07142857142857,24.285714285714285,43.357142857142854,33.5,54.0,44.5,52.785714285714285,59.142857142857146,40.785714285714285,50.57142857142857,30.357142857142858,31.142857142857142
69,34.07142857142857,50.42857142857143,25.0,35.285714285714285,28.714285714285715,56.92857142857143,46.214285714285715,63.357142857142854,59.714285714285715,41.214285714285715,52.5,35.0,31.785714285714285
70,41.07142857142857,42.714285714285715,25.285714285714285,40.642857142857146,31.642857142857142,76.21428571428571,45.0,58.5,55.857142857142854,45.07142857142857,46.357142857142854,37.214285714285715,27.0
71,42.357142857142854,35.642857142857146,19.857142857142858,41.42857142857143,32.785714285714285,73.64285714285714,44.5,51.357142857142854,59.642857142857146,45.357142857142854,36.142857142857146,39.642857142857146,34.42857142857143
72,33.0,37.0,22.142857142857142,41.214285714285715,30.142857142857142,60.857142857142854,46.07142857142857,58.714285714285715,74.2884215142857,40.5,46.0,36.5,43.285714285714285
73,32.5,48.714285714285715,22.285714285714285,46.42857142857143,33.07142857142857,47.714285714285715,48.285714285714285,64.92857142857143,71.07142857142857,50.357142857142854,36.142857142857146,34.57142857142857,34.285714285714285
74,29.571428571428573,53.285714285714285,21.714285714285715,47.14765623,41.785714285714285,61.07142857142857,46.714285714285715,53.142857142857146,75.21699294285713,48.92857142857143,34.42857142857143,40.92857142857143,33.642857142857146
75,33.142857142857146,46.285714285714285,20.785714285714285,38.642857142857146,48.642857142857146,75.71428571428571,38.5,50.92857142857143,63.785714285714285,55.714285714285715,38.92857142857143,48.0,32.0
76,33.57142857142857,40.642857142857146,21.285714285714285,33.142857142857146,41.357142857142854,70.28571428571429,40.0,62.142857142857146,61.42857142857143,51.285714285714285,50.214285714285715,30.0,41.0
77,26.5,28.642857142857142,23.071428571428573,43.214285714285715,47.142857142857146,69.28571428571429,48.785714285714285,62.357142857142854,70.78571428571429,57.357142857142854,43.92857142857143,30.0,31.285714285714285
78,41.285714285714285,50.72260991428571,24.785714285714285,49.142857142857146,46.57142857142857,60.714285714285715,46.57142857142857,58.714285714285715,76.14285714285714,58.0,47.92857142857143,30.857142857142858,33.42857142857143
79,41.07142857142857,50.0,27.285714285714285,55.714285714285715,32.142857142857146,51.714285714285715,45.57142857142857,59.285714285714285,76.78571428571429,50.57142857142857,46.714285714285715,30.5,22.357142857142858
80,32.214285714285715,59.0,17.928571428571427,48.5,42.07142857142857,59.285714285714285,49.357142857142854,54.714285714285715,82.0,52.07142857142857,39.714285714285715,39.92857142857143,34.92857142857143
81,36.42857142857143,44.642857142857146,26.071428571428573,49.142857142857146,38.785714285714285,67.21428571428571,47.214285714285715,68.0,63.214285714285715,51.5,50.285714285714285,51.07142857142857,29.357142857142858
82,26.785714285714285,40.642857142857146,16.571428571428573,46.07142857142857,42.642857142857146,54.42857142857143,43.214285714285715,65.85714285714286,75.21428571428571,49.42857142857143,62.57142857142857,38.0,30.357142857142858
83,27.714285714285715,52.07142857142857,16.071428571428573,45.785714285714285,55.92857142857143,62.285714285714285,46.42857142857143,62.357142857142854,72.0,56.03561857142857,53.0,40.357142857142854,40.285714285714285
84,22.5,44.0,18.785714285714285,50.357142857142854,43.214285714285715,62.357142857142854,48.57142857142857,59.142857142857146,83.92857142857143,53.57142857142857,53.785714285714285,45.714285714285715,28.642857142857142
85,29.857142857142858,45.357142857142854,23.928571428571427,51.29051337285715,47.857142857142854,52.857142857142854,44.714285714285715,55.714285714285715,76.5,46.42857142857143,55.92857142857143,48.214285714285715,35.42857142857143
86,36.714285714285715,48.214285714285715,15.142857142857142,54.0,37.92857142857143,65.57142857142857,43.214285714285715,48.857142857142854,76.35714285714286,47.214285714285715,55.0,40.42857142857143,29.214285714285715
87,37.714285714285715,35.285714285714285,13.642857142857142,42.92857142857143,43.42857142857143,63.785714285714285,45.785714285714285,58.214285714285715,73.92857142857143,58.42857142857143,54.78802832142857,46.142857142857146,39.92857142857143
88,37.142857142857146,35.142857142857146,16.357142857142858,45.42857142857143,51.92857142857143,69.57142857142857,45.214285714285715,61.0,59.285714285714285,56.60704714285714,45.5,31.571428571428573,38.0
89,27.857142857142858,43.07142857142857,16.357142857142858,47.57142857142857,58.95491763571429,65.35714285714286,39.142857142857146,59.642857142857146,67.35714285714286,58.357142857142854,49.07142857142857,36.285714285714285,42.92857142857143
90,30.315435322857144,47.0,20.571428571428573,44.0,60.214285714285715,61.07142857142857,42.285714285714285,68.5,53.642857142857146,52.857142857142854,47.0,44.5,43.42857142857143
91,26.285714285714285,43.785714285714285,20.896204497142858,47.214285714285715,47.285714285714285,61.357142857142854,46.57142857142857,69.0,79.42857142857143,46.0,56.214285714285715,40.714285714285715,39.285714285714285
92,21.928571428571427,50.579752771428566,16.142857142857142,56.214285714285715,40.07142857142857,58.285714285714285,36.5,59.57142857142857,74.42857142857143,54.0,49.857142857142854,49.714285714285715,44.785714285714285
93,31.285714285714285,51.0083242,20.285714285714285,54.285714285714285,56.642857142857146,54.07142857142857,42.42857142857143,64.21428571428571,66.14285714285714,62.357142857142854,42.714285714285715,39.42857142857143,36.285714285714285
94,30.642857142857142,42.07142857142857,22.428571428571427,47.5,53.785714285714285,60.714285714285715,36.785714285714285,57.357142857142854,75.71428571428571,45.92857142857143,44.92857142857143,44.57142857142857,34.357142857142854
95,23.785714285714285,43.214285714285715,19.214285714285715,54.714285714285715,46.42857142857143,65.0,46.42857142857143,59.42857142857143,72.42857142857143,45.92857142857143,49.857142857142854,36.57142857142857,19.785714285714285
96,25.428571428571427,50.357142857142854,20.285714285714285,47.142857142857146,66.92857142857143,62.857142857142854,42.42857142857143,62.5,76.14285714285714,37.642857142857146,60.142857142857146,36.714285714285715,27.0
97,24.642857142857142,40.5,20.0,44.785714285714285,58.142857142857146,61.642857142857146,43.214285714285715,64.78571428571429,68.78571428571429,45.357142857142854,47.57142857142857,32.642857142857146,38.92857142857143
98,23.642857142857142,43.92857142857143,22.857142857142858,45.785714285714285,70.71428571428571,62.357142857142854,44.785714285714285,54.07142857142857,74.28571428571429,60.07142857142857,51.42857142857143,45.57142857142857,46.0
